genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A1-R4_MC04-1g05887	1.2333	0.70535	0.25917	0.33993	4.75865	aAutosome	aAutosome	NON	7.4391	A1
MvSl-1064-A1-R4_MC01-1g02495	2.13504	0.98906	0.45079	0.45724	4.73622	aAutosome	aAutosome	NON	7.49356	A1
MvSl-1064-A1-R4_MC04-1g05881	4.0295	3.17635	0.85197	0.76559	4.72963	aAutosome	aAutosome	NON	5.02595	A1
MvSl-1064-A1-R4_MC15g12034	4.51368	3.84383	0.97447	1.05486	4.63193	aAutosome	aAutosome	NON	6.30249	A1
MvSl-1064-A1-R4_MC03g04369	2.46574	2.76836	0.53571	0.38721	4.60275	aAutosome	aAutosome	NON	3.42377	A1
MvSl-1064-A1-R4_MC07g07902	3.61003	2.46708	0.78552	0.62912	4.59572	aAutosome	aAutosome	NON	7.81833	A1
MvSl-1064-A1-R4_MC03g05014	1.41413	1.35335	0.30891	1.0656	4.57781	aAutosome	aAutosome	NON	4.02991	A1
MvSl-1064-A1-R4_MC02g03201	3.80954	3.94651	0.83379	1.49389	4.56894	aAutosome	aAutosome	NON	7.40632	A1
MvSl-1064-A1-R4_MC02g03537	0.93792	0.40362	0.20543	0.2201	4.56564	aAutosome	aAutosome	NON	1.7841	A1
MvSl-1064-A2-R4_MC03g05069	0.01958	0.00599	0.00432	0.00444	4.5323	aAutosome	aAutosome	NON	6.85098	A2
MvSl-1064-A1-R4_MC13g11372	3.00703	1.30385	0.66382	0.48902	4.52989	aAutosome	aAutosome	NON	5.23716	A1
MvSl-1064-A1-R4_MC08g08423	4.61601	4.84516	1.03362	1.52301	4.46587	aAutosome	aAutosome	NON	3.23052	A1
MvSl-1064-A1-R4_MC14g11922	2.76254	2.27221	0.61885	0.62573	4.46399	aAutosome	aAutosome	NON	4.64158	A1
MvSl-1064-A1-R4_MC02g04107	1.70799	0.45193	0.38438	0.25033	4.44349	aAutosome	aAutosome	NON	5.32368	A1
MvSl-1064-A1-R4_MC09-2g09276	0.76776	0.28795	0.17282	0.1674	4.44254	aAutosome	aAutosome	NON	4.77429	A1
MvSl-1064-A1-R4_MC02g04148	6.9294	10.61473	1.56269	1.0065	4.43428	aAutosome	aAutosome	NON	5.7625	A1
MvSl-1064-A1-R4_MC03g05225	1.11862	0.80764	0.25545	0.24002	4.37902	aAutosome	aAutosome	NON	5.86157	A1
MvSl-1064-A1-R4_MC01-1g01855	5.32287	5.97145	1.22088	1.8425	4.35986	aAutosome	aAutosome	NON	7.22927	A1
MvSl-1064-A2-R4_MC03g04716	0.02799	0.0094	0.00643	0.00238	4.35296	aAutosome	aAutosome	NON	-0.157465	A2
MvSl-1064-A1-R4_MC03g04316	1.13222	0.56132	0.2612	0.25835	4.33469	aAutosome	aAutosome	NON	8.58074	A1
MvSl-1064-A1-R4_MC03g05005	1.3393	0.54918	0.31068	0.38195	4.31087	aAutosome	aAutosome	NON	5.49841	A1
MvSl-1064-A1-R4_MC12g11071	3.22705	2.61354	0.75033	0.63267	4.30084	aAutosome	aAutosome	NON	5.50289	A1
MvSl-1064-A1-R4_MC04-1g05582	4.11894	2.63175	0.96664	0.79116	4.26109	aAutosome	aAutosome	NON	7.0016	A1
MvSl-1064-A1-R4_MC05-3g06768	4.67285	2.50634	1.10053	0	4.246	aAutosome	aAutosome	NON	5.6256	A1
MvSl-1064-A2-R4_MC04-1g05965	0.01725	0.0064	0.00411	0.0035	4.19698	aAutosome	aAutosome	NON	6.57682	A2
MvSl-1064-A1-R4_MC07g08065	3.86466	2.30575	0.9217	1.30593	4.19297	aAutosome	aAutosome	NON	0.975599	A1
MvSl-1064-A1-R4_MC04-1g06058	6.20591	8.03872	1.48471	1.49475	4.17988	aAutosome	aAutosome	NON	4.74361	A1
MvSl-1064-A1-R4_MC11g10366	4.53196	4.33724	1.10258	1.57248	4.11032	aAutosome	aAutosome	NON	5.37672	A1
MvSl-1064-A1-R4_MC04-1g05667	7.54883	9.15234	1.84702	2.04524	4.08703	aAutosome	aAutosome	NON	6.96051	A1
MvSl-1064-A1-R4_MC09-2g09440	1.52641	0.54482	0.37591	0.2728	4.06057	aAutosome	aAutosome	NON	7.02593	A1
MvSl-1064-A1-R4_MC10-2g10022	1.00912	0.45463	0.24887	0.29681	4.05481	aAutosome	aAutosome	NON	6.18831	A1
MvSl-1064-A1-R4_MC08g08426	0.73358	0.32984	0.18258	0.2028	4.01786	aAutosome	aAutosome	NON	6.91224	A1
MvSl-1064-A1-R4_MC07g07929	1.75682	1.18024	0.43947	0.58689	3.99759	aAutosome	aAutosome	NON	7.76315	A1
MvSl-1064-A1-R4_MC11g10592	1.97058	1.20489	0.49581	0.68514	3.97447	aAutosome	aAutosome	NON	6.86241	A1
MvSl-1064-A1-R4_MC01-1g01911	1.72863	0.76462	0.43865	0.77493	3.9408	aAutosome	aAutosome	NON	2.75824	A1
MvSl-1064-A1-R4_MC10-1g09603	3.44633	4.59517	0.87612	1.00974	3.93363	aAutosome	aAutosome	NON	7.06239	A1
MvSl-1064-A1-R4_MC11g10287	6.13229	2.92862	1.56154	3.31547	3.92708	aAutosome	aAutosome	NON	7.52229	A1
MvSl-1064-A1-R4_MC01-2g03085	7.827	7.28517	1.99619	1.6759	3.92097	aAutosome	aAutosome	NON	1.68309	A1
MvSl-1064-A1-R4_MC13g11644	1.78436	1.01784	0.45781	0.45195	3.8976	aAutosome	aAutosome	NON	7.84852	A1
MvSl-1064-A1-R4_MC05-3g06652	4.962	6.56936	1.27609	2.37984	3.88844	aAutosome	aAutosome	NON	5.85635	A1
MvSl-1064-A1-R4_MC07g08179	3.04353	2.6741	0.78279	0.68703	3.88805	aAutosome	aAutosome	NON	6.00784	A1
MvSl-1064-A1-R4_MC10-2g09898	2.06024	0	0.53091	0.43553	3.88058	aAutosome	aAutosome	NON	7.35476	A1
MvSl-1064-A1-R4_MC03g04377	2.82392	2.44438	0.72876	1.1374	3.87497	aAutosome	aAutosome	NON	1.22976	A1
MvSl-1064-A1-R4_MC03g04442	1.61054	0.95421	0.41924	0.46865	3.84157	aAutosome	aAutosome	NON	4.82016	A1
MvSl-1064-A1-R4_MC07g08043	4.14125	0	1.0835	0	3.8221	aAutosome	aAutosome	NON	6.57549	A1
MvSl-1064-A1-R4_MC07g08013	1.36013	0.50027	0.35981	0.305	3.78013	aAutosome	aAutosome	NON	2.85455	A1
MvSl-1064-A1-R4_MC01-2g03136	2.38442	1.75403	0.63699	0.49448	3.74326	aAutosome	aAutosome	NON	6.99167	A1
MvSl-1064-A2-R4_MC14g12131	0.00937	0.00261	0.00253	0.00074	3.70341	aAutosome	aAutosome	NON	6.77639	A2
MvSl-1064-A2-R4_MC03g04641	0.02107	0.00586	0.00575	0.00161	3.66428	aAutosome	aAutosome	NON	5.59675	A2
MvSl-1064-A1-R4_MC02g03654	2.61597	3.93636	0.7175	1.27173	3.64595	aAutosome	aAutosome	NON	2.34321	A1
MvSl-1064-A1-R4_MC01-1g02403	4.53284	3.86531	1.24914	1.19596	3.62877	aAutosome	aAutosome	NON	7.14488	A1
MvSl-1064-A1-R4_MC01-1g01889	2.85414	1.2267	0.79239	0.75308	3.60194	aAutosome	aAutosome	NON	6.838	A1
MvSl-1064-A1-R4_MC01-2g03159	2.11777	5.05653	0.59023	0.86114	3.58804	aAutosome	aAutosome	NON	5.91075	A1
MvSl-1064-A1-R4_MC02g04209	3.48659	2.04468	0.98403	1.89184	3.54317	aAutosome	aAutosome	NON	6.38979	A1
MvSl-1064-A2-R4_MC04-1g05980	0.01448	0.00831	0.00414	0.00238	3.4975	aAutosome	aAutosome	NON	2.83489	A2
MvSl-1064-A1-R4_A1g01448	1.88759	1.32049	0.54072	0.38492	3.49088	bPAR	bPAR	NON	2.05354	A1
MvSl-1064-A1-R4_MC01-1g01731	5.3028	8.17354	1.52092	2.57302	3.48657	aAutosome	aAutosome	NON	10.4914	A1
MvSl-1064-A1-R4_MC08g08817	1.81133	0	0.51979	0.44276	3.48473	aAutosome	aAutosome	NON	4.73781	A1
MvSl-1064-A1-R4_MC13g11517	3.04076	6.68759	0.87951	1.74447	3.45733	aAutosome	aAutosome	NON	5.86433	A1
MvSl-1064-A1-R4_MC01-1g02484	3.07728	2.83528	0.89241	0.79334	3.44828	aAutosome	aAutosome	NON	6.33449	A1
MvSl-1064-A1-R4_MC04-1g05992	1.03062	0.42671	0.29914	0.3026	3.44528	aAutosome	aAutosome	NON	6.32214	A1
MvSl-1064-A1-R4_MC11g10304	3.19655	2.92057	0.93565	0.86809	3.4164	aAutosome	aAutosome	NON	6.22228	A1
MvSl-1064-A1-R4_MC08g08262	1.54053	0.86839	0.45491	0.48796	3.38645	aAutosome	aAutosome	NON	1.43223	A1
MvSl-1064-A1-R4_MC06g07205	3.78473	2.77409	1.11914	1.29976	3.38182	aAutosome	aAutosome	NON	4.36175	A1
MvSl-1064-A1-R4_MC06g07130	3.79377	2.46889	1.12814	2.09674	3.36285	aAutosome	aAutosome	NON	6.51585	A1
MvSl-1064-A1-R4_MC04-1g05651	1.33889	0.64813	0.40111	0.2723	3.33796	aAutosome	aAutosome	NON	4.74616	A1
MvSl-1064-A1-R4_MC10-2g10103	6.67264	6.78985	2.00708	2.14307	3.32455	aAutosome	aAutosome	NON	7.21344	A1
MvSl-1064-A1-R4_MC04-1g05642	1.73003	1.26255	0.52209	0.43306	3.31366	aAutosome	aAutosome	NON	5.53293	A1
MvSl-1064-A1-R4_MC05-2g06311	1.77841	2.13858	0.53882	0.43763	3.30056	aAutosome	aAutosome	NON	2.93473	A1
MvSl-1064-A1-R4_MC12g11166	6.12115	7.43162	1.85726	1.83528	3.2958	aAutosome	aAutosome	NON	4.80168	A1
MvSl-1064-A1-R4_MC05-2g06408	1.73039	1.23285	0.52599	0.47345	3.28978	aAutosome	aAutosome	NON	9.03194	A1
MvSl-1064-A1-R4_MC09-2g09233	1.93759	0.74467	0.58962	0.36227	3.28617	aAutosome	aAutosome	NON	7.65345	A1
MvSl-1064-A2-R4_MC02g04336	0.00474	0.00195	0.00145	0.00149	3.26874	aAutosome	aAutosome	NON	6.78237	A2
MvSl-1064-A1-R4_MC09-2g09318	1.93311	2.50117	0.59159	0.43768	3.26765	aAutosome	aAutosome	NON	7.21212	A1
MvSl-1064-A1-R4_MC03g05083	1.80128	1.1868	0.55268	0.73212	3.25917	aAutosome	aAutosome	NON	8.12444	A1
MvSl-1064-A1-R4_MC09-2g09368	4.44595	7.96144	1.36829	1.3819	3.24927	aAutosome	aAutosome	NON	5.29329	A1
MvSl-1064-A1-R4_MC13g11544	1.66839	1.72123	0.51476	0.54613	3.2411	aAutosome	aAutosome	NON	4.7276	A1
MvSl-1064-A2-R4_MC04-1g06181	0.00501	0.00167	0.00155	0.00152	3.23205	aAutosome	aAutosome	NON	4.61777	A2
MvSl-1064-A1-R4_A1g00921	1.96956	5.53443	0.61009	2.77431	3.22831	faBlack	NRR	NON	7.34827	A1
MvSl-1064-A1-R4_MC02g04064	5.06719	6.41971	1.57367	1.3859	3.21998	aAutosome	aAutosome	NON	7.86379	A1
MvSl-1064-A1-R4_MC13g11647	2.24492	1.4981	0.69806	0.4843	3.21594	aAutosome	aAutosome	NON	6.39091	A1
MvSl-1064-A1-R4_MC06g07437	3.01963	2.4925	0.94787	0.81802	3.1857	aAutosome	aAutosome	NON	0.980161	A1
MvSl-1064-A1-R4_MC14g11752	0.80285	0.4492	0.25318	0.30878	3.17106	aAutosome	aAutosome	NON	5.45986	A1
MvSl-1064-A1-R4_MC10-1g09607	1.56415	0.92852	0.49431	0.40619	3.16431	aAutosome	aAutosome	NON	5.45409	A1
MvSl-1064-A1-R4_MC12g11238	2.023	0	0.64461	0.36897	3.13833	aAutosome	aAutosome	NON	4.72516	A1
MvSl-1064-A1-R4_MC12g11023	1.19422	1.00962	0.38299	0.59283	3.11815	aAutosome	aAutosome	NON	6.87102	A1
MvSl-1064-A2-R4_MC02g04201	0.00573	0.00216	0.00184	0.00178	3.11396	aAutosome	aAutosome	NON	7.72369	A2
MvSl-1064-A2-R4_MC02g04133	0.00724	0.00341	0.00234	0.0011	3.09388	aAutosome	aAutosome	NON	1.82769	A2
MvSl-1064-A1-R4_MC10-2g09903	1.62696	0.74172	0.52736	0.47944	3.0851	aAutosome	aAutosome	NON	6.96599	A1
MvSl-1064-A1-R4_MC02g03963	5.73076	5.85678	1.86317	2.57524	3.07581	aAutosome	aAutosome	NON	4.86491	A1
MvSl-1064-A1-R4_MC03g04460	0.78044	0.37822	0.25411	0.24699	3.07127	aAutosome	aAutosome	NON	6.63535	A1
MvSl-1064-A1-R4_MC03g04353	2.63639	2.76317	0.86347	0.84353	3.05325	aAutosome	aAutosome	NON	6.99536	A1
MvSl-1064-A1-R4_MC04-1g05512	0.99922	0.78972	0.32774	0.38957	3.04882	aAutosome	aAutosome	NON	6.84204	A1
MvSl-1064-A1-R4_MC07g07758	2.08632	1.12046	0.68528	0.60874	3.04448	aAutosome	aAutosome	NON	7.8397	A1
MvSl-1064-A1-R4_MC01-1g01802	2.06703	1.09699	0.68255	0.53801	3.02839	aAutosome	aAutosome	NON	8.89676	A1
MvSl-1064-A1-R4_MC02g03944	3.34194	4.49164	1.10501	1.41161	3.02435	aAutosome	aAutosome	NON	6.12542	A1
MvSl-1064-A1-R4_MC13g11494	3.83962	4.3908	1.27007	1.39049	3.02316	aAutosome	aAutosome	NON	6.62966	A1
MvSl-1064-A1-R4_MC03g04396	2.57845	0.43277	0.86005	0.32076	2.99802	aAutosome	aAutosome	NON	3.38087	A1
MvSl-1064-A1-R4_MC03g04643	0.56165	0.3296	0.18773	0.21057	2.9918	aAutosome	aAutosome	NON	7.3868	A1
MvSl-1064-A1-R4_MC08g08581	2.23862	1.33288	0.74864	0.63786	2.99025	aAutosome	aAutosome	NON	3.57395	A1
MvSl-1064-A2-R4_MC10g10380	0.02359	0.00841	0.00792	0.00299	2.9785	aAutosome	aAutosome	Down	6.10039	A2
MvSl-1064-A1-R4_MC08g08621	1.86523	1.00788	0.62715	0.43192	2.97414	aAutosome	aAutosome	NON	5.57906	A1
MvSl-1064-A1-R4_MC09-2g09296	1.27232	0.84658	0.42986	0.53571	2.95985	aAutosome	aAutosome	NON	6.06887	A1
MvSl-1064-A1-R4_MC06g07002	1.48661	0.59953	0.5041	0.31202	2.94904	aAutosome	aAutosome	NON	6.35907	A1
MvSl-1064-A1-R4_MC10-2g10089	2.86388	1.18722	0.97157	0.28734	2.94768	aAutosome	aAutosome	NON	2.68032	A1
MvSl-1064-A1-R4_MC12g10759	1.73941	0.56765	0.59142	0.44175	2.94107	aAutosome	aAutosome	NON	6.12196	A1
MvSl-1064-A2-R4_MC11g10702	0.01066	0.00379	0.00364	0.00152	2.92849	aAutosome	aAutosome	NON	2.66109	A2
MvSl-1064-A1-R4_MC01-2g03082	4.92602	4.62834	1.68864	2.06411	2.91715	aAutosome	aAutosome	NON	8.87938	A1
MvSl-1064-A1-R4_MC07g07919	1.75219	0.91265	0.60243	0.73846	2.90854	aAutosome	aAutosome	NON	6.38403	A1
MvSl-1064-A1-R4_MC09-2g09251	1.0777	0.62146	0.37152	0.39405	2.90079	aAutosome	aAutosome	NON	6.15066	A1
MvSl-1064-A1-R4_MC06g07041	2.76092	2.31618	0.95581	1.46264	2.88857	aAutosome	aAutosome	NON	5.13821	A1
MvSl-1064-A2-R4_A2g00050	0.00358	0.00154	0.00125	0.00096	2.86377	bPAR	bPAR	NON	5.64667	A2
MvSl-1064-A1-R4_MC12g10962	2.77561	2.05613	0.97092	1.29555	2.85874	aAutosome	aAutosome	NON	5.45935	A1
MvSl-1064-A1-R4_MC13g11574	3.3988	3.21059	1.19027	1.28004	2.85549	aAutosome	aAutosome	NON	5.038	A1
MvSl-1064-A2-R4_MC02g04400	0.02903	0.01123	0.01017	0.00505	2.85445	aAutosome	aAutosome	NON	3.73448	A2
MvSl-1064-A1-R4_MC03g04711	1.7533	1.17134	0.61447	0.50806	2.85335	aAutosome	aAutosome	NON	2.64849	A1
MvSl-1064-A2-R4_MC10g10330	0.00738	0.00428	0.00259	0.00177	2.84931	aAutosome	aAutosome	NON	0.903018	A2
MvSl-1064-A2-R4_MC03g04921	0.12089	0.02498	0.0426	0.0228	2.83779	aAutosome	aAutosome	NON	7.19055	A2
MvSl-1064-A1-R4_MC04-1g05888	3.67843	3.61157	1.30611	1.64859	2.81632	aAutosome	aAutosome	NON	5.34778	A1
MvSl-1064-A1-R4_MC10-2g10065	3.68736	3.30626	1.30971	1.08947	2.8154	aAutosome	aAutosome	NON	5.43409	A1
MvSl-1064-A1-R4_MC07g07745	2.71605	1.25726	0.96631	0.61271	2.81074	aAutosome	aAutosome	NON	6.48331	A1
MvSl-1064-A1-R4_MC07g07565	2.00567	1.14609	0.71523	0.53283	2.80423	aAutosome	aAutosome	NON	5.58036	A1
MvSl-1064-A1-R4_MC09-2g09351	1.04468	9.10837	0.37397	0.73599	2.79349	aAutosome	aAutosome	NON	5.56481	A1
MvSl-1064-A2-R4_MC06-2g07670	0.01114	0.00397	0.00399	0.00142	2.79191	aAutosome	aAutosome	NON	4.83498	A2
MvSl-1064-A1-R4_MC14g11738	2.98557	2.19225	1.07013	0.99384	2.78991	aAutosome	aAutosome	NON	4.20794	A1
MvSl-1064-A1-R4_MC08g08611	0.50514	0.21123	0.18111	0.14584	2.78913	aAutosome	aAutosome	NON	6.15678	A1
MvSl-1064-A2-R4_MC06-2g07606	0.03757	0.01263	0.0135	0.00467	2.78294	aAutosome	aAutosome	NON	5.56552	A2
MvSl-1064-A1-R4_MC05-3g06566	1.51394	0.82554	0.54429	0.37566	2.7815	aAutosome	aAutosome	NON	5.88414	A1
MvSl-1064-A1-R4_MC06g07256	2.06329	0.85683	0.74467	0.85953	2.77074	aAutosome	aAutosome	NON	6.58922	A1
MvSl-1064-A2-R4_MC02g04343	0.01274	0.00446	0.00461	0.00162	2.7635	aAutosome	aAutosome	NON	4.40465	A2
MvSl-1064-A2-R4_MC09g09438	0.0038	0.00153	0.00138	0.00129	2.75342	aAutosome	aAutosome	NON	6.61858	A2
MvSl-1064-A2-R4_MC08-1g08576	0.01276	0.00523	0.00465	0.00463	2.74403	aAutosome	aAutosome	NON	5.18767	A2
MvSl-1064-A1-R4_MC03g05026	4.51323	5.36515	1.64853	1.65446	2.73773	aAutosome	aAutosome	NON	3.96204	A1
MvSl-1064-A2-R4_MC02g04423	0.02897	0.01079	0.0106	0.00873	2.73299	aAutosome	aAutosome	NON	6.21858	A2
MvSl-1064-A2-R4_A2g01815	0.00611	0.00275	0.00224	0.00227	2.72756	bPAR	bPAR	NON	7.00713	A2
MvSl-1064-A2-R4_MC02g03600	0.00675	0.00214	0.00248	0.00095	2.72166	aAutosome	aAutosome	NON	7.24201	A2
MvSl-1064-A2-R4_MC09g09640	0.00253	0.00114	0.00093	0.00096	2.72014	aAutosome	aAutosome	NON	8.65457	A2
MvSl-1064-A1-R4_A1g01431	3.04346	3.40877	1.12309	1.14191	2.7099	fBlue	NRR	NON	6.77971	A1
MvSl-1064-A1-R4_MC06g06875	1.74493	1.45775	0.64519	0.64683	2.70452	aAutosome	aAutosome	NON	4.77238	A1
MvSl-1064-A1-R4_MC17g12240	1.74493	1.59165	0.64519	0.65638	2.70452	aAutosome	aAutosome	NON	5.0022	A1
MvSl-1064-A1-R4_MC11g10387	2.69517	1.46651	0.99935	0.66288	2.69692	aAutosome	aAutosome	NON	6.3014	A1
MvSl-1064-A1-R4_MC11g10726	2.97699	3.90999	1.11111	0.76362	2.67929	aAutosome	aAutosome	NON	6.83164	A1
MvSl-1064-A2-R4_MC14g12230	0.01251	0.00561	0.00467	0.0046	2.67874	aAutosome	aAutosome	NON	6.26411	A2
MvSl-1064-A1-R4_MC03g04562	2.5417	1.66639	0.94886	0.83376	2.67869	aAutosome	aAutosome	NON	6.03613	A1
MvSl-1064-A2-R4_MC04-1g05881	0.00484	0.00216	0.00181	0.00175	2.67389	aAutosome	aAutosome	NON	6.91272	A2
MvSl-1064-A2-R4_MC06-1g07278	0.02674	0.01106	0.01003	0.00458	2.66598	aAutosome	aAutosome	NON	7.33816	A2
MvSl-1064-A2-R4_MC02g04451	0.00752	0.00267	0.00283	0.00114	2.65715	aAutosome	aAutosome	NON	1.06992	A2
MvSl-1064-A1-R4_MC05-3g06670	1.66592	0.78828	0.62884	0.60072	2.6492	aAutosome	aAutosome	NON	2.57796	A1
MvSl-1064-A1-R4_MC01-1g01728	2.9815	2.28779	1.12765	1.44076	2.64399	aAutosome	aAutosome	NON	7.25625	A1
MvSl-1064-A2-R4_MC02g04013	0.0051	0.00206	0.00193	0.0018	2.64235	aAutosome	aAutosome	NON	7.30892	A2
MvSl-1064-A1-R4_MC08g08367	1.61649	1.07572	0.61331	1.02284	2.63568	aAutosome	aAutosome	NON	2.18956	A1
MvSl-1064-A1-R4_MC01-1g02528	1.42777	0.65988	0.54562	0.39385	2.61678	aAutosome	aAutosome	NON	7.39187	A1
MvSl-1064-A1-R4_MC02g03539	2.40589	1.74792	0.92273	0.91307	2.60736	aAutosome	aAutosome	NON	8.37351	A1
MvSl-1064-A2-R4_MC06-2g07468	0.00653	0.00236	0.00251	0.00153	2.60149	aAutosome	aAutosome	NON	3.91701	A2
MvSl-1064-A1-R4_MC04-2g06098	1.16601	0.61509	0.45105	0.49821	2.5851	aAutosome	aAutosome	NON	5.46291	A1
MvSl-1064-A2-R4_MC06-1g07128	0.00803	0.00328	0.00311	0.00305	2.58191	aAutosome	aAutosome	NON	4.91083	A2
MvSl-1064-A2-R4_MC07g08433	0.00361	0.00145	0.0014	0.00127	2.57839	aAutosome	aAutosome	NON	7.27763	A2
MvSl-1064-A1-R4_MC05-3g06570	2.08809	1.12782	0.81153	0.856	2.57303	aAutosome	aAutosome	NON	5.42795	A1
MvSl-1064-A2-R4_MC12g11230	0.00257	0.00103	0.001	0.00089	2.56974	aAutosome	aAutosome	NON	4.69858	A2
MvSl-1064-A1-R4_MC09-2g09344	0.93651	0.36431	0.36452	0.33953	2.56916	aAutosome	aAutosome	NON	6.30208	A1
MvSl-1064-A1-R4_MC12g11199	1.90208	0.80659	0.74222	0.55443	2.56269	aAutosome	aAutosome	NON	0.983683	A1
MvSl-1064-A1-R4_MC14g11796	5.38703	4.85027	2.10776	2.277	2.55581	aAutosome	aAutosome	NON	6.42342	A1
MvSl-1064-A1-R4_MC08g08583	1.33559	0.74909	0.52564	0.34135	2.54088	aAutosome	aAutosome	NON	5.41674	A1
MvSl-1064-A1-R4_MC10-1g09702	1.07218	0.54155	0.42507	0.38422	2.52236	aAutosome	aAutosome	NON	7.02746	A1
MvSl-1064-A1-R4_MC12g10965	4.62524	5.94683	1.84428	2.93252	2.50788	aAutosome	aAutosome	NON	7.34452	A1
MvSl-1064-A1-R4_MC01-1g02054	0.92275	0.62831	0.36814	0.30564	2.50652	aAutosome	aAutosome	NON	6.23026	A1
MvSl-1064-A2-R4_MC09g09344	0.00808	0.00287	0.00324	0.00123	2.49375	aAutosome	aAutosome	NON	6.41011	A2
MvSl-1064-A1-R4_MC13g11558	1.25134	1.08893	0.50281	0.74367	2.48869	aAutosome	aAutosome	NON	1.71938	A1
MvSl-1064-A1-R4_MC11g10207	3.70904	2.5194	1.49295	1.52535	2.48437	aAutosome	aAutosome	NON	6.09663	A1
MvSl-1064-A2-R4_MC10g10354	0.01065	0.00415	0.0043	0.00285	2.47669	aAutosome	aAutosome	NON	2.41756	A2
MvSl-1064-A1-R4_MC04-1g05618	1.46088	0.73014	0.59281	0.42423	2.46433	aAutosome	aAutosome	NON	6.03282	A1
MvSl-1064-A1-R4_MC12g11255	0.60447	0.60073	0.24537	0.2949	2.4635	aAutosome	aAutosome	NON	6.26435	A1
MvSl-1064-A1-R4_MC08g08722	1.41737	0.67453	0.57859	0.34276	2.4497	aAutosome	aAutosome	NON	3.89882	A1
MvSl-1064-A1-R4_MC03g04654	1.77388	0.96705	0.73125	0.65358	2.42582	aAutosome	aAutosome	NON	5.31205	A1
MvSl-1064-A1-R4_MC01-1g02345	0.37571	0.2022	0.15501	0.18113	2.42378	aAutosome	aAutosome	NON	3.70215	A1
MvSl-1064-A1-R4_MC02g04202	3.40286	2.30735	1.41213	1.57496	2.40974	aAutosome	aAutosome	NON	1.04318	A1
MvSl-1064-A2-R4_MC10g09951	0.0066	0.00293	0.00274	0.0026	2.40867	aAutosome	aAutosome	NON	5.74165	A2
MvSl-1064-A1-R4_A1g00369	1.14859	0.45874	0.47763	0.30785	2.40477	dRed	NRR	NON	7.09591	A1
MvSl-1064-A2-R4_MC01g03303	0.00336	0.0015	0.0014	0.00135	2.39983	aAutosome	aAutosome	NON	3.83056	A2
MvSl-1064-A2-R4_MC02g03485	0.04755	0.00931	0.01982	0.00997	2.39908	aAutosome	aAutosome	Down	6.57554	A2
MvSl-1064-A2-R4_MC13g11861	0.00966	0.00482	0.00403	0.00201	2.39696	aAutosome	aAutosome	NON	5.80293	A2
MvSl-1064-A2-R4_MC07g08251	0.06495	0.01409	0.02714	0.01385	2.39314	aAutosome	aAutosome	NON	3.53696	A2
MvSl-1064-A1-R4_MC05-3g06730	2.02393	1.10407	0.8466	0.6256	2.39066	aAutosome	aAutosome	NON	5.909	A1
MvSl-1064-A1-R4_MC09-2g08985	1.76853	0.92351	0.74204	0.7343	2.38334	aAutosome	aAutosome	NON	5.2428	A1
MvSl-1064-A2-R4_MC12g11184	0.00376	0.00117	0.00158	0.00104	2.3796	aAutosome	aAutosome	NON	3.76646	A2
MvSl-1064-A2-R4_MC05g06850	0.00789	0.00251	0.00335	0.00241	2.35515	aAutosome	aAutosome	NON	5.84062	A2
MvSl-1064-A2-R4_MC02g04331	0.00327	0.00144	0.00139	0.00128	2.35235	aAutosome	aAutosome	NON	5.25607	A2
MvSl-1064-A2-R4_MC11g10675	0.02002	0.0089	0.00852	0.00379	2.34974	aAutosome	aAutosome	NON	4.8036	A2
MvSl-1064-A2-R4_MC10g10370	0.0034	0.00153	0.00145	0.00146	2.34467	aAutosome	aAutosome	NON	6.80454	A2
MvSl-1064-A2-R4_MC01g03128	0.01394	0.00703	0.00595	0.00599	2.34282	aAutosome	aAutosome	NON	2.28433	A2
MvSl-1064-A2-R4_MC01g02104	0.0033	0.00163	0.00141	0.00131	2.34026	aAutosome	aAutosome	NON	7.5007	A2
MvSl-1064-A2-R4_MC02g04344	0.01635	0.00723	0.00699	0.00313	2.33902	aAutosome	aAutosome	NON	3.99225	A2
MvSl-1064-A1-R4_MC13g11401	2.00929	1.13254	0.85935	0.59342	2.33815	aAutosome	aAutosome	NON	8.33662	A1
MvSl-1064-A1-R4_MC04-1g05658	0.86778	0.37197	0.37169	0.42011	2.33469	aAutosome	aAutosome	NON	7.27928	A1
MvSl-1064-A1-R4_A1g01173	1.22315	0.60419	0.52569	0.54278	2.32675	faBlack	NRR	NON	7.20324	A1
MvSl-1064-A2-R4_MC01g02913	0.00854	0.00379	0.00368	0.0035	2.32059	aAutosome	aAutosome	NON	5.77389	A2
MvSl-1064-A1-R4_MC12g11184	2.40489	1.69992	1.03742	0.59876	2.31815	aAutosome	aAutosome	NON	5.79023	A1
MvSl-1064-A1-R4_MC04-2g06094	2.00403	1.06112	0.86917	0.83538	2.30568	aAutosome	aAutosome	NON	3.56048	A1
MvSl-1064-A2-R4_MC05g06644	0.01965	0.00659	0.00854	0.00306	2.30091	aAutosome	aAutosome	NON	4.4831	A2
MvSl-1064-A1-R4_MC01-1g01967	1.66494	1.15601	0.72371	0.72042	2.30056	aAutosome	aAutosome	NON	5.38809	A1
MvSl-1064-A1-R4_MC05-1g06242	1.43646	0.5689	0.62529	0.46179	2.29727	aAutosome	aAutosome	NON	3.59302	A1
