genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A1-R4_A1g01471	3.78633	10.54347	8.35127	34.61122	0.453384	bPAR	bPAR	NON	6.6995	A1
MvSl-1064-A1-R4_A1g01472	1.44159	3.15044	7.6636	89.73953	0.188109	bPAR	bPAR	NON	5.83431	A1
MvSl-1064-A1-R4_A1g01476	1.38297	0.62618	0.94426	0.52645	1.46461	bPAR	bPAR	NON	4.3558	A1
MvSl-1064-A1-R4_A1g01477	17.04238	47.02345	0.17215	0.87698	98.9973	bPAR	bPAR	NON	7.1217	A1
MvSl-1064-A1-R4_A1g01480	0.02468	0.02531	0.00025	0.00269	98.7196	bPAR	bPAR	NON	1.22976	A1
MvSl-1064-A1-R4_A1g01485	2.22387	3.62684	3.90476	7.99057	0.569528	bPAR	bPAR	NON	6.93855	A1
MvSl-1064-A1-R4_A1g01486	0.62777	0.24678	61.66562	207.49111	0.0101802	bPAR	bPAR	NON	5.9952	A1
MvSl-1064-A1-R4_A1g01487	0.56502	0.24494	41.29812	38.15953	0.0136815	bPAR	bPAR	NON	9.59629	A1
MvSl-1064-A1-R4_A1g01488	0	0	0.00002	0	0	bPAR	bPAR	NON	9.29222	A1
MvSl-1064-A1-R4_A1g01494	6.30041	40.58249	47.30917	708.62054	0.133175	bPAR	bPAR	NON	6.2211	A1
MvSl-1064-A1-R4_A1g01500	5.86857	3.78201	0.05928	0.2031	98.9975	bPAR	bPAR	NON	7.94196	A1
MvSl-1064-A1-R4_A1g01501	2.86771	2.54736	0.4821	0.8258	5.94837	bPAR	bPAR	NON	6.25275	A1
MvSl-1064-A1-R4_A1g01502	0	0.00008	0.00001	0	0	bPAR	bPAR	NON	7.12027	A1
MvSl-1064-A1-R4_A1g01508	2.73312	2.64973	39.37866	187.63838	0.0694061	bPAR	bPAR	NON	7.87022	A1
MvSl-1064-A1-R4_A1g01509	2.28512	1.02903	0.04648	0.05295	49.1635	bPAR	bPAR	NON	6.07762	A1
MvSl-1064-A1-R4_MC01-1g01697	0.56795	0.28335	2.38878	1.75494	0.237757	aAutosome	aAutosome	NON	1.38411	A1
MvSl-1064-A1-R4_MC01-1g01701	1.0237	0.37299	51.71785	174.22408	0.0197939	aAutosome	aAutosome	NON	7.53201	A1
MvSl-1064-A1-R4_MC01-1g01703	0.36705	0.15665	79.47254	291.40756	0.00461858	aAutosome	aAutosome	NON	5.08718	A1
MvSl-1064-A1-R4_MC01-1g01705	0.63475	0.29296	1.73883	1.09637	0.365044	aAutosome	aAutosome	NON	4.4233	A1
MvSl-1064-A1-R4_MC01-1g01708	7.72282	30.77311	9.53003	93.78803	0.810367	aAutosome	aAutosome	NON	7.5623	A1
MvSl-1064-A1-R4_MC01-1g01711	0.68775	0.30942	43.78996	54.67913	0.0157057	aAutosome	aAutosome	NON	7.18419	A1
MvSl-1064-A1-R4_MC01-1g01713	0.02337	0.02351	0.00024	0.0023	97.3746	aAutosome	aAutosome	NON	3.87133	A1
MvSl-1064-A1-R4_MC01-1g01719	0.77894	0.40193	15.28022	43.90084	0.050977	aAutosome	aAutosome	NON	1.2481	A1
MvSl-1064-A1-R4_MC01-1g01720	0.85248	0.32154	79.66479	307.58198	0.0107008	aAutosome	aAutosome	NON	6.65284	A1
MvSl-1064-A1-R4_MC01-1g01722	0.51762	0.27344	71.75775	393.09458	0.00721344	aAutosome	aAutosome	NON	0.291202	A1
MvSl-1064-A1-R4_MC01-1g01723	1.19124	0.91141	12.18559	22.42001	0.0977581	aAutosome	aAutosome	NON	3.12535	A1
MvSl-1064-A1-R4_MC01-1g01724	0	0	0	0	0	aAutosome	aAutosome	NON	1.66812	A1
MvSl-1064-A1-R4_MC01-1g01725	1.49407	0.5096	47.12294	87.52078	0.0317058	aAutosome	aAutosome	NON	5.58305	A1
MvSl-1064-A1-R4_MC01-1g01726	23.03463	52.79486	8.70826	20.67216	2.64515	aAutosome	aAutosome	NON	6.74847	A1
MvSl-1064-A1-R4_MC01-1g01728	2.9815	2.28779	1.12765	1.44076	2.64399	aAutosome	aAutosome	NON	7.25625	A1
MvSl-1064-A1-R4_MC01-1g01729	1.20458	0.62171	2.51018	2.60124	0.479878	aAutosome	aAutosome	NON	4.35857	A1
MvSl-1064-A1-R4_MC01-1g01730	0	0.03679	0	0.07056	0	aAutosome	aAutosome	NON	4.79476	A1
MvSl-1064-A1-R4_MC01-1g01731	5.3028	8.17354	1.52092	2.57302	3.48657	aAutosome	aAutosome	NON	10.4914	A1
MvSl-1064-A1-R4_MC01-1g01734	0	0.01263	0.00001	0.03077	0	aAutosome	aAutosome	NON	4.0037	A1
MvSl-1064-A1-R4_MC01-1g01735	0	0.00006	0.00002	0	0	aAutosome	aAutosome	NON	2.50627	A1
MvSl-1064-A1-R4_MC01-1g01741	0	0.00092	0.00001	0	0	aAutosome	aAutosome	NON	6.12949	A1
MvSl-1064-A1-R4_MC01-1g01742	6.01168	7.96701	9.46783	23.76775	0.634959	aAutosome	aAutosome	NON	6.97814	A1
MvSl-1064-A1-R4_MC01-1g01743	3.26229	3.54106	3.17965	3.49199	1.02599	aAutosome	aAutosome	NON	6.14839	A1
MvSl-1064-A1-R4_MC01-1g01744	1.5235	0.58937	8.81399	16.99301	0.17285	aAutosome	aAutosome	NON	7.76724	A1
MvSl-1064-A1-R4_MC01-1g01748	0	0	0	0	0	aAutosome	aAutosome	NON	4.87456	A1
MvSl-1064-A1-R4_MC01-1g01751	1.72644	0.80625	5.82076	8.58503	0.2966	aAutosome	aAutosome	NON	7.72797	A1
MvSl-1064-A1-R4_MC01-1g01754	1.16901	0.42829	47.68588	330.35154	0.0245148	aAutosome	aAutosome	NON	5.0174	A1
MvSl-1064-A1-R4_MC01-1g01755	3.71457	3.02474	4.08467	5.30932	0.909393	aAutosome	aAutosome	NON	6.54413	A1
MvSl-1064-A1-R4_MC01-1g01756	1.67486	1.0346	0.01692	0.06554	98.987	aAutosome	aAutosome	NON	5.45539	A1
MvSl-1064-A1-R4_MC01-1g01757	0.04149	0.04236	0.00042	0.00302	98.7855	aAutosome	aAutosome	NON	0.51749	A1
MvSl-1064-A1-R4_MC01-1g01760	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.68992	A1
MvSl-1064-A1-R4_MC01-1g01762	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	2.48403	A1
MvSl-1064-A1-R4_MC01-1g01763	0.89283	0.35904	2.23803	3.09968	0.398936	aAutosome	aAutosome	NON	6.12032	A1
MvSl-1064-A1-R4_MC01-1g01766	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.19495	A1
MvSl-1064-A1-R4_MC01-1g01767	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.20124	A1
MvSl-1064-A1-R4_MC01-1g01768	0.81207	0.31454	2.86064	2.47616	0.283877	aAutosome	aAutosome	NON	7.83813	A1
MvSl-1064-A1-R4_MC01-1g01769	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.89285	A1
MvSl-1064-A1-R4_MC01-1g01771	2.13252	0.86937	8.21029	29.9873	0.259737	aAutosome	aAutosome	NON	7.39731	A1
MvSl-1064-A1-R4_MC01-1g01775	0.26307	0.22722	1.56644	1.99809	0.167941	aAutosome	aAutosome	NON	6.26086	A1
MvSl-1064-A1-R4_MC01-1g01782	21.42587	31.88061	3.13317	4.21564	6.8384	aAutosome	aAutosome	NON	6.09002	A1
MvSl-1064-A1-R4_MC01-1g01783	0.87237	0.37745	1.36237	1.36477	0.640333	aAutosome	aAutosome	NON	-0.258542	A1
MvSl-1064-A1-R4_MC01-1g01788	9.17182	13.1966	1.50328	1.34459	6.10121	aAutosome	aAutosome	NON	6.53479	A1
MvSl-1064-A1-R4_MC01-1g01789	1.96793	1.07827	11.20804	20.14651	0.175582	aAutosome	aAutosome	NON	8.12668	A1
MvSl-1064-A1-R4_MC01-1g01790	1.58492	0.63455	1.91443	2.32073	0.827881	aAutosome	aAutosome	NON	6.30488	A1
MvSl-1064-A1-R4_MC01-1g01791	0	0	0.00001	0	0	aAutosome	aAutosome	NON	0.968809	A1
MvSl-1064-A1-R4_MC01-1g01792	0	0.00087	0.00001	0	0	aAutosome	aAutosome	NON	2.60789	A1
MvSl-1064-A1-R4_MC01-1g01794	0.47989	0.28751	0.67501	0.8347	0.710938	aAutosome	aAutosome	NON	1.52952	A1
MvSl-1064-A1-R4_MC01-1g01796	0.22076	0.1809	1.24997	1.66371	0.176612	aAutosome	aAutosome	NON	6.61718	A1
MvSl-1064-A1-R4_MC01-1g01798	0	0.14463	0	0.00162	0	aAutosome	aAutosome	NON	6.28524	A1
MvSl-1064-A1-R4_MC01-1g01799	15.12332	46.99827	18.88693	77.51251	0.800729	aAutosome	aAutosome	NON	5.43776	A1
MvSl-1064-A1-R4_MC01-1g01800	3.87617	3.3826	0.4095	0.63161	9.46562	aAutosome	aAutosome	NON	7.73704	A1
MvSl-1064-A1-R4_MC01-1g01801	0.32857	0.21277	0.85575	0.9424	0.383956	aAutosome	aAutosome	NON	6.70398	A1
MvSl-1064-A1-R4_MC01-1g01802	2.06703	1.09699	0.68255	0.53801	3.02839	aAutosome	aAutosome	NON	8.89676	A1
MvSl-1064-A1-R4_MC01-1g01803	0.80614	0	70.52441	85.95888	0.0114307	aAutosome	aAutosome	NON	8.16805	A1
MvSl-1064-A1-R4_MC01-1g01804	1.77501	0	1.04358	0.59924	1.70089	aAutosome	aAutosome	NON	5.75425	A1
MvSl-1064-A1-R4_MC01-1g01805	2.55441	2.05061	0.49717	0.49599	5.1379	aAutosome	aAutosome	NON	5.91327	A1
MvSl-1064-A1-R4_MC01-1g01806	1.41148	0.5149	25.29732	63.1462	0.0557956	aAutosome	aAutosome	NON	7.27982	A1
MvSl-1064-A1-R4_MC01-1g01808	0.54135	0.46758	37.68615	47.38005	0.0143647	aAutosome	aAutosome	NON	6.57877	A1
MvSl-1064-A1-R4_MC01-1g01811	0.44782	0.28291	46.23362	51.20619	0.00968603	aAutosome	aAutosome	NON	4.44038	A1
MvSl-1064-A1-R4_MC01-1g01812	8.64951	8.44283	0.08737	0.15695	98.9986	aAutosome	aAutosome	NON	6.04646	A1
MvSl-1064-A1-R4_MC01-1g01813	0.8928	0.31406	13.38428	41.18709	0.0667051	aAutosome	aAutosome	NON	5.92571	A1
MvSl-1064-A1-R4_MC01-1g01814	0.95438	0.46367	1.01529	0.60781	0.940007	aAutosome	aAutosome	NON	4.59787	A1
MvSl-1064-A1-R4_MC01-1g01816	0.84263	0.26886	31.78035	146.21224	0.0265142	aAutosome	aAutosome	NON	6.8728	A1
MvSl-1064-A1-R4_MC01-1g01817	0.865	0.28773	54.72557	188.8489	0.0158061	aAutosome	aAutosome	NON	7.26865	A1
MvSl-1064-A1-R4_MC01-1g01818	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.06997	A1
MvSl-1064-A1-R4_MC01-1g01819	2.76694	1.46493	1.36716	0.96157	2.02386	aAutosome	aAutosome	NON	6.79817	A1
MvSl-1064-A1-R4_MC01-1g01820	1.1344	0.5637	5.90083	0	0.192244	aAutosome	aAutosome	NON	5.72069	A1
MvSl-1064-A1-R4_MC01-1g01821	23.43025	70.29386	3.10364	7.40318	7.54928	aAutosome	aAutosome	NON	10.2704	A1
MvSl-1064-A1-R4_MC01-1g01822	0	0.04527	0.00001	0.11027	0	aAutosome	aAutosome	NON	6.73621	A1
MvSl-1064-A1-R4_MC01-1g01823	0	0	0	0	0	aAutosome	aAutosome	NON	6.96952	A1
MvSl-1064-A1-R4_MC01-1g01826	0.7305	0.36274	59.49818	337.56043	0.0122777	aAutosome	aAutosome	NON	1.63916	A1
MvSl-1064-A1-R4_MC01-1g01827	0	0	0	0	0	aAutosome	aAutosome	NON	3.58755	A1
MvSl-1064-A1-R4_MC01-1g01834	1.15408	0.53945	3.65788	3.78686	0.315505	aAutosome	aAutosome	NON	0.821665	A1
MvSl-1064-A1-R4_MC01-1g01840	24.87941	31.08725	1.10375	1.41341	22.5408	aAutosome	aAutosome	NON	3.95641	A1
MvSl-1064-A1-R4_MC01-1g01841	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	5.83202	A1
MvSl-1064-A1-R4_MC01-1g01843	0.42526	0.29814	0.0043	0.04842	98.8977	aAutosome	aAutosome	NON	0.025355	A1
MvSl-1064-A1-R4_MC01-1g01844	0.32808	0.18999	118.55729	289.66514	0.00276727	aAutosome	aAutosome	NON	4.98398	A1
MvSl-1064-A1-R4_MC01-1g01846	0.90236	0.28556	1.40041	0.85337	0.644354	aAutosome	aAutosome	NON	7.75854	A1
MvSl-1064-A1-R4_MC01-1g01849	12.52166	23.56996	0.83492	1.45731	14.9974	aAutosome	aAutosome	NON	7.53364	A1
MvSl-1064-A1-R4_MC01-1g01850	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.63684	A1
MvSl-1064-A1-R4_MC01-1g01851	0.8788	0.32937	4.04465	6.85915	0.217275	aAutosome	aAutosome	NON	6.31278	A1
MvSl-1064-A1-R4_MC01-1g01852	0.50275	0.20739	5.51257	5.19206	0.0912007	aAutosome	aAutosome	NON	5.89167	A1
MvSl-1064-A1-R4_MC01-1g01853	4.78445	5.28815	38.24938	56.62725	0.125086	aAutosome	aAutosome	NON	6.28042	A1
MvSl-1064-A1-R4_MC01-1g01854	24.79078	53.75168	0.49415	0.52511	50.1685	aAutosome	aAutosome	NON	2.52239	A1
MvSl-1064-A1-R4_MC01-1g01855	5.32287	5.97145	1.22088	1.8425	4.35986	aAutosome	aAutosome	NON	7.22927	A1
MvSl-1064-A1-R4_MC01-1g01857	1.97969	1.02186	61.51089	196.21522	0.0321844	aAutosome	aAutosome	NON	3.6081	A1
MvSl-1064-A1-R4_MC01-1g01859	1.00476	0.765	1.97193	2.65676	0.509531	aAutosome	aAutosome	NON	8.35072	A1
MvSl-1064-A1-R4_MC01-1g01860	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.96836	A1
MvSl-1064-A1-R4_MC01-1g01861	24.31634	32.63571	1.19645	1.68718	20.3237	aAutosome	aAutosome	NON	8.41234	A1
MvSl-1064-A1-R4_MC01-1g01862	1.16515	1.42706	11.55118	23.61118	0.100868	aAutosome	aAutosome	NON	7.794	A1
MvSl-1064-A1-R4_MC01-1g01863	1.10383	0.44736	8.03198	18.00757	0.137429	aAutosome	aAutosome	NON	6.21698	A1
MvSl-1064-A1-R4_MC01-1g01864	0.60817	0.24268	97.70645	313.41769	0.00622446	aAutosome	aAutosome	NON	5.2536	A1
MvSl-1064-A1-R4_MC01-1g01865	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.95406	A1
MvSl-1064-A1-R4_MC01-1g01867	0.88073	0.37608	8.47124	29.09841	0.103967	aAutosome	aAutosome	NON	5.8844	A1
MvSl-1064-A1-R4_MC01-1g01868	0	0.38964	0	0.11777	0	aAutosome	aAutosome	NON	5.47431	A1
MvSl-1064-A1-R4_MC01-1g01869	0.65471	0.25641	41.77407	152.28776	0.0156726	aAutosome	aAutosome	NON	5.97067	A1
MvSl-1064-A1-R4_MC01-1g01870	1.12429	1.15047	3.11038	9.00311	0.361464	aAutosome	aAutosome	NON	8.46182	A1
MvSl-1064-A1-R4_MC01-1g01871	0.02521	0.02566	0.00025	0.0022	100.84	aAutosome	aAutosome	NON	6.41165	A1
MvSl-1064-A1-R4_MC01-1g01872	20.64694	25.10651	4.40867	9.10629	4.68326	aAutosome	aAutosome	NON	6.32771	A1
MvSl-1064-A1-R4_MC01-1g01873	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.94147	A1
MvSl-1064-A1-R4_MC01-1g01874	0	0.00011	0.00001	0	0	aAutosome	aAutosome	NON	6.61983	A1
MvSl-1064-A1-R4_MC01-1g01875	0.41537	0.75019	152.09412	3461.92721	0.00273101	aAutosome	aAutosome	NON	7.79358	A1
MvSl-1064-A1-R4_MC01-1g01876	1.10684	0.49806	46.89106	131.70214	0.0236045	aAutosome	aAutosome	NON	8.74138	A1
MvSl-1064-A1-R4_MC01-1g01877	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.32809	A1
MvSl-1064-A1-R4_MC01-1g01878	0	0	0	0	0	aAutosome	aAutosome	NON	6.50604	A1
MvSl-1064-A1-R4_MC01-1g01879	1.89756	0	1.1723	0	1.61866	aAutosome	aAutosome	NON	4.08523	A1
MvSl-1064-A1-R4_MC01-1g01881	23.67868	26.63795	0.23918	0.51514	98.9994	aAutosome	aAutosome	NON	7.09469	A1
MvSl-1064-A1-R4_MC01-1g01882	3.82681	4.06061	50.8713	71.15624	0.0752253	aAutosome	aAutosome	NON	6.04934	A1
MvSl-1064-A1-R4_MC01-1g01883	1.36627	0.89394	1.9973	1.49177	0.684058	aAutosome	aAutosome	NON	4.48683	A1
MvSl-1064-A1-R4_MC01-1g01884	1.67314	1.85763	1.31236	1.51153	1.27491	aAutosome	aAutosome	NON	5.17536	A1
MvSl-1064-A1-R4_MC01-1g01886	4.85882	5.15517	42.30658	96.71075	0.114848	aAutosome	aAutosome	NON	7.24125	A1
MvSl-1064-A1-R4_MC01-1g01887	0	0.00814	0.00001	0.01526	0	aAutosome	aAutosome	NON	9.51328	A1
MvSl-1064-A1-R4_MC01-1g01889	2.85414	1.2267	0.79239	0.75308	3.60194	aAutosome	aAutosome	NON	6.838	A1
MvSl-1064-A1-R4_MC01-1g01890	0	0.00008	0.00001	0.00422	0	aAutosome	aAutosome	NON	5.57455	A1
MvSl-1064-A1-R4_MC01-1g01891	0.84204	0.40958	1.29336	0.85811	0.651048	aAutosome	aAutosome	NON	2.71745	A1
MvSl-1064-A1-R4_MC01-1g01892	19.04865	34.35342	0.19241	0.24259	99.0003	aAutosome	aAutosome	NON	2.52764	A1
MvSl-1064-A1-R4_MC01-1g01893	0	0.0267	0.00001	0.05514	0	aAutosome	aAutosome	NON	6.41595	A1
MvSl-1064-A1-R4_MC01-1g01894	0.82139	0.2679	2.40859	2.44482	0.341025	aAutosome	aAutosome	NON	8.47736	A1
MvSl-1064-A1-R4_MC01-1g01895	0.45382	0.20988	16.85597	78.22977	0.0269234	aAutosome	aAutosome	NON	6.12717	A1
MvSl-1064-A1-R4_MC01-1g01896	0	0.01352	0.00001	0.03943	0	aAutosome	aAutosome	NON	5.21357	A1
MvSl-1064-A1-R4_MC01-1g01897	1.98992	0.93817	17.89629	36.61392	0.111192	aAutosome	aAutosome	NON	7.08298	A1
MvSl-1064-A1-R4_MC01-1g01899	0	0	0.00001	0.00611	0	aAutosome	aAutosome	NON	8.16624	A1
MvSl-1064-A1-R4_MC01-1g01900	18.69092	47.01288	0.59831	1.93906	31.2395	aAutosome	aAutosome	NON	4.89546	A1
MvSl-1064-A1-R4_MC01-1g01901	0.00004	0.00295	0.0401	0.03829	0.000997506	aAutosome	aAutosome	NON	6.06957	A1
MvSl-1064-A1-R4_MC01-1g01902	5.33939	5.09443	0.31465	0.39906	16.9693	aAutosome	aAutosome	NON	6.59174	A1
MvSl-1064-A1-R4_MC01-1g01903	0.24884	0.1192	2.71633	2.2889	0.0916089	aAutosome	aAutosome	NON	-0.360923	A1
MvSl-1064-A1-R4_MC01-1g01904	0.9971	0.76601	53.06486	93.6546	0.0187902	aAutosome	aAutosome	NON	6.10088	A1
MvSl-1064-A1-R4_MC01-1g01905	2.64721	1.82746	4.78738	17.26124	0.552956	aAutosome	aAutosome	NON	6.90929	A1
MvSl-1064-A1-R4_MC01-1g01906	0.56639	0.19923	15.33396	43.81664	0.036937	aAutosome	aAutosome	NON	8.09621	A1
MvSl-1064-A1-R4_MC01-1g01907	0.9412	0.52889	11.0617	29.54312	0.0850864	aAutosome	aAutosome	NON	6.50039	A1
MvSl-1064-A1-R4_MC01-1g01911	1.72863	0.76462	0.43865	0.77493	3.9408	aAutosome	aAutosome	NON	2.75824	A1
MvSl-1064-A1-R4_MC01-1g01912	9.15514	17.92536	2.28805	15.63055	4.00128	aAutosome	aAutosome	NON	5.88284	A1
MvSl-1064-A1-R4_MC01-1g01913	20.88934	37.52284	4.33336	8.33518	4.82059	aAutosome	aAutosome	NON	7.73876	A1
MvSl-1064-A1-R4_MC01-1g01915	0.86527	0.30135	1.6555	1.38766	0.522664	aAutosome	aAutosome	NON	5.84941	A1
MvSl-1064-A1-R4_MC01-1g01916	0.63311	0.18815	2.59548	0	0.243928	aAutosome	aAutosome	NON	5.4151	A1
MvSl-1064-A1-R4_MC01-1g01917	1.89023	1.14892	2.1762	1.92614	0.868592	aAutosome	aAutosome	NON	6.54584	A1
MvSl-1064-A1-R4_MC01-1g01918	0	0.00004	0.00001	0	0	aAutosome	aAutosome	NON	6.61092	A1
MvSl-1064-A1-R4_MC01-1g01921	9.99159	2.77864	0.10093	0.37373	98.9952	aAutosome	aAutosome	NON	6.56467	A1
MvSl-1064-A1-R4_MC01-1g01922	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.96614	A1
MvSl-1064-A1-R4_MC01-1g01923	9.23933	14.33489	0.9742	2.4589	9.48402	aAutosome	aAutosome	NON	6.93216	A1
MvSl-1064-A1-R4_MC01-1g01924	14.035	25.45008	26.64	68.37156	0.526839	aAutosome	aAutosome	NON	6.54345	A1
MvSl-1064-A1-R4_MC01-1g01925	2.42391	4.05944	52.51873	104.93023	0.0461532	aAutosome	aAutosome	NON	7.33215	A1
MvSl-1064-A1-R4_MC01-1g01926	0.82782	0.31548	1.71904	1.51701	0.481559	aAutosome	aAutosome	NON	4.15707	A1
MvSl-1064-A1-R4_MC01-1g01927	23.49011	0	4.44795	0	5.28111	aAutosome	aAutosome	NON	5.44353	A1
MvSl-1064-A1-R4_MC01-1g01928	2.22144	1.00362	1.75481	1.90259	1.26591	aAutosome	aAutosome	NON	8.07129	A1
MvSl-1064-A1-R4_MC01-1g01929	1.50272	0.73272	27.01752	114.07029	0.0556202	aAutosome	aAutosome	NON	4.25028	A1
MvSl-1064-A1-R4_MC01-1g01932	1.55324	0.61699	48.85083	93.15048	0.0317956	aAutosome	aAutosome	NON	6.1816	A1
MvSl-1064-A1-R4_MC01-1g01933	0	0.01726	0.00001	0.04252	0	aAutosome	aAutosome	NON	6.77667	A1
MvSl-1064-A1-R4_MC01-1g01934	2.08908	1.34776	1.05489	1.11818	1.98038	aAutosome	aAutosome	NON	6.1692	A1
MvSl-1064-A1-R4_MC01-1g01935	1.23479	0.55655	2.99464	2.49191	0.412333	aAutosome	aAutosome	NON	6.88102	A1
MvSl-1064-A1-R4_MC01-1g01936	0.74892	0.2716	2.41596	1.9329	0.309989	aAutosome	aAutosome	NON	5.84287	A1
MvSl-1064-A1-R4_MC01-1g01939	0.39589	0.27966	10.55961	34.03998	0.037491	aAutosome	aAutosome	NON	5.6479	A1
MvSl-1064-A1-R4_MC01-1g01940	1.12945	0.52548	18.29458	38.37935	0.0617369	aAutosome	aAutosome	NON	5.78387	A1
MvSl-1064-A1-R4_MC01-1g01941	3.82592	3.67455	43.97232	51.1747	0.0870075	aAutosome	aAutosome	NON	6.58117	A1
MvSl-1064-A1-R4_MC01-1g01942	2.15841	1.21704	67.18656	364.65288	0.0321256	aAutosome	aAutosome	NON	4.67129	A1
MvSl-1064-A1-R4_MC01-1g01943	2.31238	0.84265	1.04882	0.69976	2.20474	aAutosome	aAutosome	NON	6.67574	A1
MvSl-1064-A1-R4_MC01-1g01944	8.20466	4.87014	0.08288	0.19565	98.9944	aAutosome	aAutosome	NON	5.98178	A1
MvSl-1064-A1-R4_MC01-1g01945	0.83966	0.2889	71.19181	190.55565	0.0117943	aAutosome	aAutosome	NON	7.26472	A1
MvSl-1064-A1-R4_MC01-1g01948	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.35822	A1
MvSl-1064-A1-R4_MC01-1g01949	0.85764	0.476	2.96745	3.7904	0.289016	aAutosome	aAutosome	NON	5.84737	A1
MvSl-1064-A1-R4_MC01-1g01950	1.03373	0.33563	70.92806	295.59812	0.0145743	aAutosome	aAutosome	NON	3.48932	A1
MvSl-1064-A1-R4_MC01-1g01951	1.09627	0.41476	52.66188	129.06498	0.0208171	aAutosome	aAutosome	NON	6.09933	A1
MvSl-1064-A1-R4_MC01-1g01952	1.13862	0.9309	106.69126	272.22608	0.0106721	aAutosome	aAutosome	Up	7.42216	A1
MvSl-1064-A1-R4_MC01-1g01953	0	0.00328	0.00001	0.00802	0	aAutosome	aAutosome	NON	6.05821	A1
MvSl-1064-A1-R4_MC01-1g01954	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.21718	A1
MvSl-1064-A1-R4_MC01-1g01956	0	0.00005	0.00002	0	0	aAutosome	aAutosome	NON	2.79834	A1
MvSl-1064-A1-R4_MC01-1g01957	1.00484	0.43976	65.84523	328.11281	0.0152606	aAutosome	aAutosome	Down	6.50895	A1
MvSl-1064-A1-R4_MC01-1g01958	9.82285	7.92385	0.09922	0.57314	99.0007	aAutosome	aAutosome	NON	6.36243	A1
MvSl-1064-A1-R4_MC01-1g01959	0.481	0.2498	1.28896	1.34624	0.373169	aAutosome	aAutosome	NON	6.26937	A1
MvSl-1064-A1-R4_MC01-1g01960	1.0179	0.95077	92.22803	228.84366	0.0110368	aAutosome	aAutosome	NON	4.76025	A1
MvSl-1064-A1-R4_MC01-1g01965	8.06469	7.77377	0.08146	0.18297	99.0018	aAutosome	aAutosome	NON	3.54821	A1
MvSl-1064-A1-R4_MC01-1g01966	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	5.42517	A1
MvSl-1064-A1-R4_MC01-1g01967	1.66494	1.15601	0.72371	0.72042	2.30056	aAutosome	aAutosome	NON	5.38809	A1
MvSl-1064-A1-R4_MC01-1g01969	1.03638	0.65804	1.32679	1.17546	0.781118	aAutosome	aAutosome	NON	7.30299	A1
MvSl-1064-A1-R4_MC01-1g01970	0	0	0.00001	0	0	aAutosome	aAutosome	Down	5.7244	A1
MvSl-1064-A1-R4_MC01-1g01972	22.44869	35.98352	2.86847	4.56836	7.82602	aAutosome	aAutosome	NON	7.49046	A1
MvSl-1064-A1-R4_MC01-1g01974	0.87529	0.30033	17.4092	47.92477	0.0502774	aAutosome	aAutosome	NON	7.13759	A1
MvSl-1064-A1-R4_MC01-1g01976	0	0.00102	0.00001	0	0	aAutosome	aAutosome	NON	4.64668	A1
MvSl-1064-A1-R4_MC01-1g01984	0.8094	0.29193	2.3107	1.83271	0.350283	aAutosome	aAutosome	NON	7.16435	A1
MvSl-1064-A1-R4_MC01-1g01985	1.58251	0.90973	1.10986	1.24815	1.42586	aAutosome	aAutosome	NON	6.49654	A1
MvSl-1064-A1-R4_MC01-1g01987	0	0.06833	0	0.00069	0	aAutosome	aAutosome	NON	9.9458	A1
MvSl-1064-A1-R4_MC01-1g01988	1.13962	0.41775	2.04704	1.95203	0.556716	aAutosome	aAutosome	NON	9.863	A1
MvSl-1064-A1-R4_MC01-1g01989	22.6346	31.48536	2.21476	3.36608	10.2199	aAutosome	aAutosome	NON	3.54707	A1
MvSl-1064-A1-R4_MC01-1g01990	20.54028	160.3355	3.44943	6.19841	5.95469	aAutosome	aAutosome	NON	5.66847	A1
MvSl-1064-A1-R4_MC01-1g01992	1.33796	1.34371	46.55641	89.69452	0.0287385	aAutosome	aAutosome	NON	7.38976	A1
MvSl-1064-A1-R4_MC01-1g01995	0.81219	0.3497	91.2612	199.17197	0.00889962	aAutosome	aAutosome	NON	4.68781	A1
MvSl-1064-A1-R4_MC01-1g01998	2.01107	1.04137	5.78219	14.89275	0.347804	aAutosome	aAutosome	NON	9.07654	A1
MvSl-1064-A1-R4_MC01-1g02000	0.41303	0.28622	0.37182	0.49	1.11083	aAutosome	aAutosome	NON	7.05336	A1
MvSl-1064-A1-R4_MC01-1g02001	0.78883	0.34194	62.03748	116.82776	0.0127154	aAutosome	aAutosome	NON	5.55428	A1
