Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	genelength	intronnrovergenelength	intronovergenelength
A1	MvSl-1064-A1-R4_A1g00745	faBlack	3	74.3333	223	-1	1.8333	-67	718	0.004178273	0.310584958
A1	MvSl-1064-A1-R4_A1g00749	faBlack	2	81.5	163	0	0	0	3514	0.000569152	0.046385885
A1	MvSl-1064-A1-R4_A1g00750	faBlack	4	79.5	318	0	0	0	2505	0.001596806	0.126946108
A1	MvSl-1064-A1-R4_A1g00751	faBlack	10	72.7	727	0	0	0	3646	0.002742732	0.199396599
A1	MvSl-1064-A1-R4_A1g00752	faBlack	2	64	128	-3	-36.2	-373	1361	0.001469508	0.094048494
A1	MvSl-1064-A1-R4_A1g00756	faBlack	1	0	0	0	0	0	216	0.00462963	0
A1	MvSl-1064-A1-R4_A1g00757	faBlack	2	99	198	1	50	149	1092	0.001831502	0.181318681
A1	MvSl-1064-A1-R4_A1g00763	faBlack	5	67.4	337	-1	-2.4333	-82	4045	0.001236094	0.083312732
A1	MvSl-1064-A1-R4_A1g00772	fBlue	3	82.6667	248	0	17	51	1280	0.00234375	0.19375
A1	MvSl-1064-A1-R4_A1g00778	faBlack	7	76.8571	538	0	-0.2858	-2	3022	0.002316347	0.178027796
A1	MvSl-1064-A1-R4_A1g00779	faBlack	10	96	960	0	0.8	8	3996	0.002502503	0.24024024
A1	MvSl-1064-A1-R4_A1g00794	faBlack	4	87.25	349	0	-1.5	-6	691	0.005788712	0.505065123
A1	MvSl-1064-A1-R4_A1g00800	faBlack	8	102.375	819	-1	6.2639	-46	2157	0.003708855	0.379694019
A1	MvSl-1064-A1-R4_A1g00801	fBlue	2	76	152	0	0	0	1199	0.001668057	0.12677231
A1	MvSl-1064-A1-R4_A1g00804	faBlack	1	0	0	0	0	0	4272	0.000234082	0
A1	MvSl-1064-A1-R4_A1g00808	faBlack	2	73	146	1	-131	-58	689	0.002902758	0.211901306
A1	MvSl-1064-A1-R4_A1g00820	faBlack	1	0	0	0	0	0	348	0.002873563	0
A1	MvSl-1064-A1-R4_A1g00832	faBlack	5	112.8	564	-1	20.8	12	2922	0.001711157	0.19301848
A1	MvSl-1064-A1-R4_A1g00835	faBlack	2	65.5	131	0	-3	-6	404	0.004950495	0.324257426
A1	MvSl-1064-A1-R4_A1g00840	faBlack	2	75.5	151	1	-43.5	32	1879	0.001064396	0.080361895
A1	MvSl-1064-A1-R4_A1g00842	faBlack	6	114.333	686	1	13.333	181	2087	0.00287494	0.328701485
A1	MvSl-1064-A1-R4_A1g00843	faBlack	2	129.5	259	-1	14.167	-87	1375	0.001454545	0.188363636
A1	MvSl-1064-A1-R4_A1g00844	faBlack	1	110	110	0	-2	-2	887	0.001127396	0.124013529
A1	MvSl-1064-A1-R4_A1g00845	faBlack	3	92.3333	277	-1	1.3333	-87	4894	0.000612996	0.056599918
A1	MvSl-1064-A1-R4_A1g00853	gPurple	6	114.833	689	1	-44.767	-109	3308	0.001813785	0.20828295
A1	MvSl-1064-A1-R4_A1g00854	gPurple	8	97.125	777	-1	-2.0972	-116	3480	0.002298851	0.223275862
A1	MvSl-1064-A1-R4_A1g00869	faBlack	10	84.8	848	0	0.8	8	2678	0.00373413	0.31665422
A1	MvSl-1064-A1-R4_A1g00886	faBlack	1	94	94	-1	-4	-102	1930	0.000518135	0.048704663
A1	MvSl-1064-A1-R4_A1g00911	faBlack	6	87.8333	527	0	-1.1667	-7	791	0.007585335	0.666245259
A1	MvSl-1064-A1-R4_A1g00912	faBlack	4	90.25	361	0	0	0	1387	0.002883922	0.260273973
A1	MvSl-1064-A1-R4_A1g00913	faBlack	7	62.1429	435	-1	6.5179	-10	4131	0.001694505	0.10530138
A1	MvSl-1064-A1-R4_A1g00920	faBlack	4	115.5	462	1	20.1667	176	6438	0.000621311	0.071761417
A1	MvSl-1064-A1-R4_A1g00921	faBlack	7	96.5714	676	0	3.7143	26	2335	0.002997859	0.289507495
A1	MvSl-1064-A1-R4_A1g00922	faBlack	1	107	107	0	0	0	1478	0.00067659	0.072395129
A1	MvSl-1064-A1-R4_A1g00923	faBlack	1	0	0	0	0	0	312	0.003205128	0
A1	MvSl-1064-A1-R4_A1g00929	faBlack	2	69	138	0	0	0	771	0.002594034	0.178988327
A1	MvSl-1064-A1-R4_A1g00956	faBlack	1	83	83	0	-9	-9	2384	0.000419463	0.034815436
A1	MvSl-1064-A1-R4_A1g00957	faBlack	2	105.5	211	0	0.5	1	925	0.002162162	0.228108108
A1	MvSl-1064-A1-R4_A1g00958	faBlack	4	73.25	293	0	0.25	1	2243	0.001783326	0.130628622
A1	MvSl-1064-A1-R4_A1g00959	faBlack	1	79	79	0	-71	-71	193	0.005181347	0.409326425
A1	MvSl-1064-A1-R4_A1g00960	faBlack	4	67.5	270	0	-8.25	-33	954	0.004192872	0.283018868
A1	MvSl-1064-A1-R4_A1g00968	faBlack	4	89.5	358	0	24	96	1090	0.003669725	0.328440367
A1	MvSl-1064-A1-R4_A1g00969	faBlack	1	0	0	0	0	0	237	0.004219409	0
A1	MvSl-1064-A1-R4_A1g00970	faBlack	3	71.3333	214	0	0	0	1627	0.001843884	0.131530424
A1	MvSl-1064-A1-R4_A1g00971	faBlack	1	118	118	0	0	0	916	0.001091703	0.128820961
A1	MvSl-1064-A1-R4_A1g00972	faBlack	3	81.3333	244	0	0	0	1393	0.002153625	0.175161522
A1	MvSl-1064-A1-R4_A1g00977	faBlack	4	79	316	0	-64.25	-257	1396	0.00286533	0.226361032
A1	MvSl-1064-A1-R4_A1g00997	fBlue	4	92.25	369	0	3	12	2256	0.00177305	0.16356383
A1	MvSl-1064-A1-R4_A1g00998	fBlue	3	109.667	329	0	0	0	1022	0.002935421	0.321917808
A1	MvSl-1064-A1-R4_A1g01007	faBlack	4	118.25	473	0	-100.5	-402	6380	0.000626959	0.074137931
A1	MvSl-1064-A1-R4_A1g01017	gPurple	17	99.3529	1689	0	2.7058	46	4845	0.003508772	0.348606811
A1	MvSl-1064-A1-R4_A1g01021	faBlack	2	126.5	253	-4	14.5	-419	994	0.002012072	0.254527163
A1	MvSl-1064-A1-R4_A1g01022	faBlack	1	0	0	0	0	0	285	0.003508772	0
A1	MvSl-1064-A1-R4_A1g01127	faBlack	2	106.5	213	1	106.5	213	729	0.002743484	0.29218107
A1	MvSl-1064-A1-R4_A1g01129	faBlack	1	126	126	-1	32	-62	2397	0.000417188	0.052565707
A1	MvSl-1064-A1-R4_A1g01135	faBlack	3	80.6667	242	2	-6.3333	155	1040	0.002884615	0.232692308
A1	MvSl-1064-A1-R4_A1g01136	faBlack	1	0	0	0	0	0	1104	0.000905797	0
A1	MvSl-1064-A1-R4_A1g01137	faBlack	6	77.5	465	0	1.6667	10	2253	0.002663116	0.206391478
A1	MvSl-1064-A1-R4_A1g01151	faBlack	1	0	0	0	0	0	237	0.004219409	0
A1	MvSl-1064-A1-R4_A1g01154	fBlue	2	191	382	0	0	0	937	0.002134472	0.407684098
A1	MvSl-1064-A1-R4_A1g01159	fBlue	2	180	360	0	0	0	1635	0.001223242	0.220183486
A1	MvSl-1064-A1-R4_A1g01160	fBlue	5	124.2	621	0	0	0	2046	0.002443793	0.303519062
A1	MvSl-1064-A1-R4_A1g01161	fBlue	3	92	276	0	0	0	1713	0.001751313	0.161120841
A1	MvSl-1064-A1-R4_A1g01162	fBlue	2	68	136	0	-0.5	-1	697	0.00286944	0.195121951
A1	MvSl-1064-A1-R4_A1g01163	fBlue	4	87	348	0	0.25	1	1032	0.003875969	0.337209302
A1	MvSl-1064-A1-R4_A1g01164	faBlack	10	83.2	832	1	-0.0222	83	3922	0.00254972	0.212136665
A1	MvSl-1064-A1-R4_A1g01173	faBlack	5	155.2	776	0	-1.8	-9	2330	0.002145923	0.33304721
A1	MvSl-1064-A1-R4_A1g01174	faBlack	5	91	455	0	-4.8	-24	1676	0.002983294	0.271479714
A1	MvSl-1064-A1-R4_A1g01175	faBlack	1	56	56	0	-4	-4	218	0.004587156	0.256880734
A1	MvSl-1064-A1-R4_A1g01184	faBlack	1	97	97	-1	-56.5	-210	1858	0.000538213	0.052206674
A1	MvSl-1064-A1-R4_A1g01189	faBlack	2	79	158	0	-2	-4	1202	0.001663894	0.131447587
A1	MvSl-1064-A1-R4_A1g01212	faBlack	7	79.5714	557	1	3.4047	100	3326	0.00210463	0.167468431
A1	MvSl-1064-A1-R4_A1g01219	faBlack	4	152	608	0	0.5	2	3677	0.001087843	0.165352189
A1	MvSl-1064-A1-R4_A1g01220	faBlack	8	86.125	689	1	-15.161	-20	1580	0.005063291	0.436075949
A1	MvSl-1064-A1-R4_A1g01227	gPurple	2	145	290	-1	49.6667	4	809	0.002472188	0.358467244
A1	MvSl-1064-A1-R4_A1g01228	faBlack	1	126	126	0	0	0	678	0.001474926	0.185840708
A1	MvSl-1064-A1-R4_A1g01252	eOrange	4	130.25	521	0	-19.5	-78	1487	0.00268998	0.350369872
A1	MvSl-1064-A1-R4_A1g01253	faBlack	4	105	420	0	10	40	969	0.004127967	0.433436533
A1	MvSl-1064-A1-R4_A1g01261	eOrange	7	146	1022	0	9	63	7952	0.000880282	0.128521127
A1	MvSl-1064-A1-R4_A1g01267	faBlack	6	135.167	811	-1	41.0241	152	4051	0.001481116	0.200197482
A1	MvSl-1064-A1-R4_A1g01271	faBlack	5	101.6	508	0	9.2	46	901	0.00554939	0.56381798
A1	MvSl-1064-A1-R4_A1g01272	faBlack	3	100.333	301	0	0	0	853	0.003516999	0.352872216
A1	MvSl-1064-A1-R4_A1g01282	faBlack	3	115	345	0	0.667	2	1020	0.002941176	0.338235294
A1	MvSl-1064-A1-R4_A1g01288	faBlack	1	0	0	0	0	0	813	0.001230012	0
A1	MvSl-1064-A1-R4_A1g01290	faBlack	9	92.8889	836	0	12.8889	116	2096	0.004293893	0.398854962
A1	MvSl-1064-A1-R4_A1g01302	faBlack	5	83.6	418	3	30.6	312	2806	0.001781896	0.1489665
A1	MvSl-1064-A1-R4_A1g01317	gPurple	7	102.143	715	-1	-2.982	-126	1528	0.004581152	0.467931937
A1	MvSl-1064-A1-R4_A1g01331	faBlack	6	86.8333	521	-1	2.9762	-66	1163	0.005159071	0.447979364
A1	MvSl-1064-A1-R4_A1g01346	faBlack	5	380.4	1902	0	178.4	892	2631	0.001900418	0.722919042
A1	MvSl-1064-A1-R4_A1g01347	faBlack	5	89.4	447	0	0	0	6825	0.000732601	0.065494505
A1	MvSl-1064-A1-R4_A1g01348	faBlack	1	91	91	0	0	0	2467	0.000405351	0.036886907
A1	MvSl-1064-A1-R4_A1g01350	faBlack	2	77.5	155	0	0.5	1	2045	0.000977995	0.075794621
A1	MvSl-1064-A1-R4_A1g01351	faBlack	5	120.4	602	0	0	0	1442	0.003467406	0.417475728
A1	MvSl-1064-A1-R4_A1g01358	faBlack	1	55	55	0	9	9	520	0.001923077	0.105769231
A1	MvSl-1064-A1-R4_A1g01359	faBlack	5	78.2	391	0	12	60	1759	0.002842524	0.222285389
A1	MvSl-1064-A1-R4_A1g01366	faBlack	1	138	138	0	0	0	2415	0.000414079	0.057142857
A1	MvSl-1064-A1-R4_A1g01367	faBlack	3	65	195	2	-5	125	1824	0.001644737	0.106907895
A1	MvSl-1064-A1-R4_A1g01368	faBlack	7	64	448	-1	-0.375	-67	6067	0.001153783	0.073842097
A1	MvSl-1064-A1-R4_A1g01369	faBlack	5	103	515	-1	9.8333	-44	2411	0.002073828	0.213604314
A1	MvSl-1064-A1-R4_A1g01375	faBlack	2	71	142	0	5.5	11	1315	0.001520913	0.107984791
A1	MvSl-1064-A1-R4_A1g01376	faBlack	11	71.8182	790	-1	-27.5151	-402	3313	0.003320254	0.238454573
A1	MvSl-1064-A1-R4_A1g01378	faBlack	2	83.5	167	1	-26.5	57	638	0.003134796	0.261755486
A1	MvSl-1064-A1-R4_A1g01383	faBlack	7	79.4286	556	2	-38.1714	-32	2593	0.002699576	0.214423448
A1	MvSl-1064-A1-R4_A1g01384	faBlack	1	77	77	0	-52	-52	3104	0.000322165	0.024806701
A1	MvSl-1064-A1-R4_A1g01385	faBlack	2	72	144	0	1.5	3	1698	0.001177856	0.084805654
A1	MvSl-1064-A1-R4_A1g01388	faBlack	2	65.5	131	0	1.5	3	2378	0.000841043	0.05508831
A1	MvSl-1064-A1-R4_A1g01389	faBlack	1	0	0	0	0	0	294	0.003401361	0
A1	MvSl-1064-A1-R4_A1g01392	faBlack	4	72.5	290	0	-4.5	-18	3932	0.001017294	0.073753815
A1	MvSl-1064-A1-R4_A1g01393	faBlack	2	81	162	-1	3.6667	-70	1368	0.001461988	0.118421053
A1	MvSl-1064-A1-R4_A1g01404	faBlack	1	71	71	0	71	71	1178	0.000848896	0.060271647
A1	MvSl-1064-A1-R4_A1g01405	faBlack	5	109	545	3	7	341	1580	0.003164557	0.344936709
A1	MvSl-1064-A1-R4_A1g01406	faBlack	8	162.375	1299	0	-2.5	-20	4974	0.001608363	0.261158022
A1	MvSl-1064-A1-R4_A1g01407	faBlack	5	98	490	1	-25	-2	1963	0.002547122	0.249617932
A1	MvSl-1064-A1-R4_A1g01413	faBlack	1	0	0	0	0	0	228	0.004385965	0
A1	MvSl-1064-A1-R4_A1g01415	faBlack	10	107.8	1078	0	0.1	1	2173	0.004601933	0.496088357
A1	MvSl-1064-A1-R4_A1g01418	faBlack	9	84.5556	761	-1	-3.4444	-119	3476	0.002589183	0.218929804
A1	MvSl-1064-A1-R4_A1g01431	fBlue	13	88.6154	1152	1	-1.2179	74	6270	0.002073365	0.183732057
A1	MvSl-1064-A1-R4_A1g01432	fBlue	4	84.25	337	0	0.25	1	841	0.004756243	0.400713436
A1	MvSl-1064-A1-R4_A1g01440	bPAR	6	113.5	681	0	0	0	2901	0.002068252	0.234746639
A1	MvSl-1064-A1-R4_A1g01441	bPAR	6	72	432	0	0	0	2115	0.002836879	0.204255319
A1	MvSl-1064-A1-R4_A1g01442	bPAR	1	0	0	0	0	0	282	0.003546099	0
A1	MvSl-1064-A1-R4_A1g01443	bPAR	1	0	0	0	0	0	174	0.005747126	0
A1	MvSl-1064-A1-R4_A1g01444	bPAR	3	126.333	379	0	0	0	1918	0.001564129	0.197601668
A1	MvSl-1064-A1-R4_A1g01445	bPAR	2	62	124	0	0	0	2806	0.000712758	0.044191019
A1	MvSl-1064-A1-R4_A1g01446	bPAR	1	0	0	0	0	0	240	0.004166667	0
A1	MvSl-1064-A1-R4_A1g01447	bPAR	4	160.75	643	0	0	0	3649	0.001096191	0.176212661
A1	MvSl-1064-A1-R4_A1g01448	bPAR	1	72	72	0	0	0	1251	0.000799361	0.057553957
A1	MvSl-1064-A1-R4_A1g01450	bPAR	5	86.6	433	0	0	0	2818	0.001774308	0.153655075
A1	MvSl-1064-A1-R4_A1g01451	bPAR	5	90.4	452	0	0	0	1709	0.002925688	0.264482153
A1	MvSl-1064-A1-R4_A1g01452	bPAR	1	0	0	0	0	0	246	0.004065041	0
A1	MvSl-1064-A1-R4_A1g01453	bPAR	5	136.2	681	0	0	0	2160	0.002314815	0.315277778
A1	MvSl-1064-A1-R4_A1g01454	bPAR	2	216.5	433	0	0	0	787	0.002541296	0.550190597
A1	MvSl-1064-A1-R4_A1g01455	bPAR	1	0	0	0	0	0	420	0.002380952	0
A1	MvSl-1064-A1-R4_A1g01456	bPAR	1	74	74	0	0	0	533	0.001876173	0.138836773
A1	MvSl-1064-A1-R4_A1g01457	bPAR	1	0	0	0	0	0	519	0.001926782	0
A1	MvSl-1064-A1-R4_A1g01458	bPAR	7	71.1429	498	0	0	0	2838	0.002466526	0.175475687
A1	MvSl-1064-A1-R4_A1g01459	bPAR	1	0	0	0	0	0	288	0.003472222	0
A1	MvSl-1064-A1-R4_A1g01460	bPAR	3	84.3333	253	0	0	0	1330	0.002255639	0.190225564
A1	MvSl-1064-A1-R4_A1g01461	bPAR	1	153	153	0	0	0	1221	0.000819001	0.125307125
A1	MvSl-1064-A1-R4_A1g01462	bPAR	5	88.4	442	0	0	0	1633	0.003061849	0.270667483
A1	MvSl-1064-A1-R4_A1g01463	bPAR	1	0	0	0	0	0	192	0.005208333	0
A1	MvSl-1064-A1-R4_A1g01464	bPAR	4	102.5	410	0	0	0	932	0.004291845	0.439914163
A1	MvSl-1064-A1-R4_A1g01465	bPAR	1	92	92	0	0	0	560	0.001785714	0.164285714
A1	MvSl-1064-A1-R4_A1g01466	bPAR	1	0	0	0	0	0	2928	0.00034153	0
A1	MvSl-1064-A1-R4_A1g01467	bPAR	6	85.6667	514	0	0	0	1717	0.003494467	0.299359348
A1	MvSl-1064-A1-R4_A1g01468	bPAR	1	71	71	0	0	0	1811	0.000552181	0.039204859
A1	MvSl-1064-A1-R4_A1g01469	bPAR	1	75	75	0	0	0	201	0.004975124	0.373134328
A1	MvSl-1064-A1-R4_A1g01470	bPAR	3	108	324	0	0	0	2460	0.001219512	0.131707317
A1	MvSl-1064-A1-R4_A1g01471	bPAR	3	126.667	380	0	-0.333	-1	1961	0.001529832	0.193778684
A1	MvSl-1064-A1-R4_A1g01472	bPAR	1	76	76	0	0	0	1123	0.000890472	0.067675868
A1	MvSl-1064-A1-R4_A1g01473	bPAR	3	114	342	0	0	0	1161	0.002583979	0.294573643
A1	MvSl-1064-A1-R4_A1g01474	bPAR	2	112	224	0	0	0	587	0.003407155	0.381601363
A1	MvSl-1064-A1-R4_A1g01475	bPAR	1	0	0	0	0	0	195	0.005128205	0
A1	MvSl-1064-A1-R4_A1g01476	bPAR	1	69	69	0	0	0	2085	0.000479616	0.033093525
A1	MvSl-1064-A1-R4_A1g01477	bPAR	4	63.25	253	0	0	0	2539	0.001575423	0.09964553
A1	MvSl-1064-A1-R4_A1g01478	bPAR	3	125.667	377	0	0	0	785	0.003821656	0.480254777
A1	MvSl-1064-A1-R4_A1g01479	bPAR	1	311	311	0	0	0	566	0.001766784	0.549469965
A1	MvSl-1064-A1-R4_A1g01480	bPAR	1	0	0	0	0	0	312	0.003205128	0
A1	MvSl-1064-A1-R4_A1g01481	bPAR	1	64	64	0	0	0	1537	0.000650618	0.041639558
A1	MvSl-1064-A1-R4_A1g01482	bPAR	3	115	345	0	0	0	1026	0.002923977	0.33625731
A1	MvSl-1064-A1-R4_A1g01483	bPAR	1	42	42	0	0	0	369	0.002710027	0.113821138
A1	MvSl-1064-A1-R4_A1g01484	bPAR	3	138	414	0	0	0	1065	0.002816901	0.388732394
A1	MvSl-1064-A1-R4_A1g01485	bPAR	4	78.5	314	0	0	0	1973	0.002027369	0.159148505
A1	MvSl-1064-A1-R4_A1g01486	bPAR	2	67	134	0	0	0	2843	0.000703482	0.04713331
A1	MvSl-1064-A1-R4_A1g01487	bPAR	4	86.25	345	0	0	0	2607	0.001534331	0.132336018
A1	MvSl-1064-A1-R4_A1g01488	bPAR	6	93.8333	563	0	-0.1667	-1	4340	0.001382488	0.129723502
A1	MvSl-1064-A1-R4_A1g01489	bPAR	3	140.333	421	0	0	0	826	0.003631961	0.50968523
A1	MvSl-1064-A1-R4_A1g01490	bPAR	2	117.5	235	0	0	0	538	0.003717472	0.436802974
A1	MvSl-1064-A1-R4_A1g01491	bPAR	2	104	208	0	0	0	532	0.003759398	0.390977444
A1	MvSl-1064-A1-R4_A1g01492	bPAR	2	105	210	0	0	0	588	0.003401361	0.357142857
A1	MvSl-1064-A1-R4_A1g01493	bPAR	7	92.2857	646	0	0	0	2308	0.003032929	0.279896014
A1	MvSl-1064-A1-R4_A1g01494	bPAR	1	42	42	0	0	0	2769	0.000361141	0.015167931
A1	MvSl-1064-A1-R4_A1g01495	bPAR	3	70.3333	211	0	0	0	1291	0.00232378	0.163439194
A1	MvSl-1064-A1-R4_A1g01496	bPAR	1	0	0	0	0	0	225	0.004444444	0
A1	MvSl-1064-A1-R4_A1g01497	bPAR	4	107.25	429	0	0	0	1122	0.003565062	0.382352941
A1	MvSl-1064-A1-R4_A1g01498	bPAR	4	105.25	421	0	0	0	1177	0.003398471	0.35768904
A1	MvSl-1064-A1-R4_A1g01499	bPAR	1	107	107	0	0	0	2429	0.000411692	0.04405105
A1	MvSl-1064-A1-R4_A1g01500	bPAR	5	84.4	422	0	0	0	3551	0.001408054	0.118839763
A1	MvSl-1064-A1-R4_A1g01501	bPAR	4	106.75	427	0	0	0	1492	0.002680965	0.286193029
A1	MvSl-1064-A1-R4_A1g01502	bPAR	3	73.6667	221	0	-7.6666	-23	5135	0.000584226	0.043037975
A1	MvSl-1064-A1-R4_A1g01503	bPAR	1	68	68	-1	13.5	-41	1373	0.000728332	0.049526584
A1	MvSl-1064-A1-R4_A1g01504	bPAR	1	0	0	0	0	0	174	0.005747126	0
A1	MvSl-1064-A1-R4_A1g01505	bPAR	3	118.667	356	0	0	0	1202	0.00249584	0.296173045
A1	MvSl-1064-A1-R4_A1g01506	bPAR	1	0	0	0	0	0	201	0.004975124	0
A1	MvSl-1064-A1-R4_A1g01507	bPAR	1	0	0	0	0	0	261	0.003831418	0
A1	MvSl-1064-A1-R4_A1g01508	bPAR	4	105.5	422	0	0	0	1562	0.002560819	0.270166453
A1	MvSl-1064-A1-R4_A1g01509	bPAR	7	108.714	761	0	0	0	3479	0.002012072	0.218741018
A1	MvSl-1064-A1-R4_A1g01510	bPAR	1	0	0	0	0	0	1488	0.000672043	0
A1	MvSl-1064-A1-R4_A1g01511	bPAR	1	0	0	0	0	0	4125	0.000242424	0
A1	MvSl-1064-A1-R4_A1g01512	bPAR	5	102.6	513	0	0	0	3534	0.001414827	0.14516129
A1	MvSl-1064-A1-R4_A1g01515	bPAR	1	0	0	0	0	0	210	0.004761905	0
A1	MvSl-1064-A1-R4_A1g01516	bPAR	2	88.5	177	0	0	0	606	0.00330033	0.292079208
A1	MvSl-1064-A1-R4_C24g01523	aAutosome	1	291	291	0	0	0	4608	0.000217014	0.063151042
A1	MvSl-1064-A1-R4_C24g01525	aAutosome	1	70	70	0	0	0	2383	0.000419639	0.029374738
A1	MvSl-1064-A1-R4_C24g01526	aAutosome	1	0	0	0	0	0	4419	0.000226296	0
A1	MvSl-1064-A1-R4_C24g01527	aAutosome	4	282.25	1129	0	-0.5	-2	7084	0.000564653	0.159373235
A1	MvSl-1064-A1-R4_C24g01531	aAutosome	2	148.5	297	0	0	0	1887	0.001059883	0.157392687
A1	MvSl-1064-A1-R4_C26g01541	aAutosome	5	85.6	428	0	0	0	3605	0.001386963	0.118723994
A1	MvSl-1064-A1-R4_C36g01618	aAutosome	2	136	272	0	0	0	3860	0.000518135	0.070466321
A1	MvSl-1064-A1-R4_C37g01627	aAutosome	3	393.333	1180	0	0	0	4084	0.000734574	0.288932419
A1	MvSl-1064-A1-R4_C37g01628	aAutosome	1	0	0	0	0	0	4335	0.000230681	0
A1	MvSl-1064-A1-R4_C39g01646	aAutosome	1	145	145	0	0	0	4684	0.000213493	0.030956447
A1	MvSl-1064-A1-R4_C41g01660	aAutosome	5	136.2	681	0	28.4	142	5181	0.000965065	0.131441807
A1	MvSl-1064-A1-R4_MC01-1g01697	aAutosome	4	143.25	573	0	0	0	3099	0.001290739	0.184898354
A1	MvSl-1064-A1-R4_MC01-1g01698	aAutosome	1	227	227	0	0	0	380	0.002631579	0.597368421
A1	MvSl-1064-A1-R4_MC01-1g01699	aAutosome	2	203.5	407	0	0	0	2255	0.000886918	0.180487805
A1	MvSl-1064-A1-R4_MC01-1g01700	aAutosome	1	235	235	0	0	0	739	0.00135318	0.317997294
A1	MvSl-1064-A1-R4_MC01-1g01701	aAutosome	1	78	78	0	0	0	2367	0.000422476	0.032953105
A1	MvSl-1064-A1-R4_MC01-1g01702	aAutosome	1	0	0	0	0	0	165	0.006060606	0
A1	MvSl-1064-A1-R4_MC01-1g01703	aAutosome	3	78	234	0	0	0	1902	0.001577287	0.123028391
A1	MvSl-1064-A1-R4_MC01-1g01704	aAutosome	1	0	0	0	0	0	360	0.002777778	0
A1	MvSl-1064-A1-R4_MC01-1g01705	aAutosome	4	91	364	0	0	0	2677	0.00149421	0.135973104
A1	MvSl-1064-A1-R4_MC01-1g01706	aAutosome	1	0	0	0	0	0	186	0.005376344	0
A1	MvSl-1064-A1-R4_MC01-1g01707	aAutosome	1	79	79	0	0	0	511	0.001956947	0.154598826
A1	MvSl-1064-A1-R4_MC01-1g01708	aAutosome	1	72	72	0	0	0	1299	0.000769823	0.055427252
A1	MvSl-1064-A1-R4_MC01-1g01709	aAutosome	7	103	721	0	0	0	1453	0.004817619	0.496214728
A1	MvSl-1064-A1-R4_MC01-1g01710	aAutosome	1	78	78	0	0	0	735	0.001360544	0.106122449
A1	MvSl-1064-A1-R4_MC01-1g01711	aAutosome	5	68.8	344	0	0	0	5069	0.000986388	0.067863484
A1	MvSl-1064-A1-R4_MC01-1g01712	aAutosome	7	81.1429	568	0	0	0	1444	0.004847645	0.393351801
A1	MvSl-1064-A1-R4_MC01-1g01713	aAutosome	1	0	0	0	0	0	2346	0.000426257	0
A1	MvSl-1064-A1-R4_MC01-1g01714	aAutosome	1	77	77	0	0	0	956	0.001046025	0.080543933
A1	MvSl-1064-A1-R4_MC01-1g01715	aAutosome	1	0	0	0	0	0	198	0.005050505	0
A1	MvSl-1064-A1-R4_MC01-1g01716	aAutosome	1	107	107	0	0	0	380	0.002631579	0.281578947
A1	MvSl-1064-A1-R4_MC01-1g01717	aAutosome	6	76.8333	461	0	0	0	1679	0.003573556	0.274568195
A1	MvSl-1064-A1-R4_MC01-1g01718	aAutosome	1	0	0	0	0	0	285	0.003508772	0
A1	MvSl-1064-A1-R4_MC01-1g01719	aAutosome	5	92.6	463	0	0	0	2809	0.001779993	0.164827341
A1	MvSl-1064-A1-R4_MC01-1g01720	aAutosome	3	125.333	376	0	0	0	2416	0.001241722	0.155629139
A1	MvSl-1064-A1-R4_MC01-1g01721	aAutosome	1	47	47	0	0	0	350	0.002857143	0.134285714
A1	MvSl-1064-A1-R4_MC01-1g01722	aAutosome	2	138.5	277	0	0	0	1573	0.001271456	0.176096631
A1	MvSl-1064-A1-R4_MC01-1g01723	aAutosome	1	95	95	0	0	0	1127	0.000887311	0.084294587
A1	MvSl-1064-A1-R4_MC01-1g01724	aAutosome	1	0	0	0	0	0	840	0.001190476	0
A1	MvSl-1064-A1-R4_MC01-1g01725	aAutosome	3	95	285	0	0	0	2100	0.001428571	0.135714286
A1	MvSl-1064-A1-R4_MC01-1g01726	aAutosome	3	143	429	0	0	0	3711	0.000808407	0.115602264
A1	MvSl-1064-A1-R4_MC01-1g01727	aAutosome	4	108.75	435	0	0	0	1455	0.002749141	0.298969072
A1	MvSl-1064-A1-R4_MC01-1g01728	aAutosome	6	105	630	0	0	0	3279	0.001829826	0.192131747
A1	MvSl-1064-A1-R4_MC01-1g01729	aAutosome	2	74.5	149	0	0	0	2894	0.000691085	0.051485833
A1	MvSl-1064-A1-R4_MC01-1g01730	aAutosome	3	92.6667	278	0	0	0	1421	0.002111189	0.195636875
A1	MvSl-1064-A1-R4_MC01-1g01731	aAutosome	3	189.333	568	0	0	0	3001	0.000999667	0.189270243
A1	MvSl-1064-A1-R4_MC01-1g01732	aAutosome	1	61	61	0	0	0	1303	0.00076746	0.046815042
A1	MvSl-1064-A1-R4_MC01-1g01733	aAutosome	2	66.5	133	0	0	0	1366	0.001464129	0.097364568
A1	MvSl-1064-A1-R4_MC01-1g01734	aAutosome	2	71	142	0	0	0	2293	0.00087222	0.061927606
A1	MvSl-1064-A1-R4_MC01-1g01735	aAutosome	5	84.8	424	0	0	0	1681	0.00297442	0.252230815
A1	MvSl-1064-A1-R4_MC01-1g01736	aAutosome	1	53	53	0	0	0	326	0.003067485	0.162576687
A1	MvSl-1064-A1-R4_MC01-1g01737	aAutosome	3	101.333	304	0	0	0	703	0.004267425	0.432432432
