Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff
A2	MvSl-1064-A2-R4_MC01g02946	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02947	Autosome	1	286	286	0	0	0
A2	MvSl-1064-A2-R4_MC01g02948	Autosome	4	107.75	431	0	0	0
A2	MvSl-1064-A2-R4_MC01g02949	Autosome	5	72	360	0	0	0
A2	MvSl-1064-A2-R4_MC01g02950	Autosome	4	111.25	445	0	0	0
A2	MvSl-1064-A2-R4_MC01g02951	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02952	Autosome	1	75	75	0	0	0
A2	MvSl-1064-A2-R4_MC01g02953	Autosome	4	116.5	466	0	0	0
A2	MvSl-1064-A2-R4_MC01g02954	Autosome	2	117.5	235	0	0	0
A2	MvSl-1064-A2-R4_MC01g02955	Autosome	8	69.625	557	0	0	0
A2	MvSl-1064-A2-R4_MC01g02956	Autosome	2	159.5	319	0	0	0
A2	MvSl-1064-A2-R4_MC01g02957	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02958	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02959	Autosome	1	91	91	0	0	0
A2	MvSl-1064-A2-R4_MC01g02960	Autosome	7	94.1429	659	0	0	0
A2	MvSl-1064-A2-R4_MC01g02961	Autosome	4	97.75	391	0	0	0
A2	MvSl-1064-A2-R4_MC01g02962	Autosome	1	113	113	0	0	0
A2	MvSl-1064-A2-R4_MC01g02963	Autosome	2	119	238	0	0	0
A2	MvSl-1064-A2-R4_MC01g02964	Autosome	2	117	234	0	0	0
A2	MvSl-1064-A2-R4_MC01g02965	Autosome	3	93	279	0	0	0
A2	MvSl-1064-A2-R4_MC01g02966	Autosome	2	116	232	0	0	0
A2	MvSl-1064-A2-R4_MC01g02967	Autosome	4	107.75	431	0	0	0
A2	MvSl-1064-A2-R4_MC01g02968	Autosome	2	83	166	0	0	0
A2	MvSl-1064-A2-R4_MC01g02969	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02970	Autosome	1	160	160	0	0	0
A2	MvSl-1064-A2-R4_MC01g02971	Autosome	5	77.6	388	0	0	0
A2	MvSl-1064-A2-R4_MC01g02972	Autosome	5	78.2	391	0	0	0
A2	MvSl-1064-A2-R4_MC01g02973	Autosome	4	61	244	0	0	0
A2	MvSl-1064-A2-R4_MC01g02974	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02975	Autosome	1	141	141	0	0	0
A2	MvSl-1064-A2-R4_MC01g02976	Autosome	5	228.6	1143	0	0.2	1
A2	MvSl-1064-A2-R4_MC01g02977	Autosome	4	79	316	0	0	0
A2	MvSl-1064-A2-R4_MC01g02978	Autosome	3	84	252	0	0	0
A2	MvSl-1064-A2-R4_MC01g02979	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02980	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02981	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g02982	Autosome	3	112.667	338	0	0	0
A2	MvSl-1064-A2-R4_MC01g02984	Autosome	7	90	630	0	0	0
A2	MvSl-1064-A2-R4_MC01g02985	Autosome	1	112	112	0	0	0
A2	MvSl-1064-A2-R4_MC01g02986	Autosome	3	87	261	0	0	0
A2	MvSl-1064-A2-R4_MC01g02987	Autosome	3	84.6667	254	0	0	0
A2	MvSl-1064-A2-R4_MC01g02988	Autosome	4	191.25	765	0	0	0
A2	MvSl-1064-A2-R4_MC01g02990	Autosome	1	80	80	0	0	0
A2	MvSl-1064-A2-R4_MC01g02991	Autosome	8	87.375	699	0	0	0
A2	MvSl-1064-A2-R4_MC01g02992	Autosome	14	73.9286	1035	0	0	0
A2	MvSl-1064-A2-R4_MC01g02993	Autosome	8	91	728	0	0	0
A2	MvSl-1064-A2-R4_MC01g02994	Autosome	2	64.5	129	0	0	0
A2	MvSl-1064-A2-R4_MC01g02995	Autosome	6	79.8333	479	0	0	0
A2	MvSl-1064-A2-R4_MC01g02996	Autosome	10	78.2	782	0	0	0
A2	MvSl-1064-A2-R4_MC01g02997	Autosome	5	61.8	309	0	0	0
A2	MvSl-1064-A2-R4_MC01g02998	Autosome	1	85	85	0	0	0
A2	MvSl-1064-A2-R4_MC01g02999	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03000	Autosome	5	95	475	0	0	0
A2	MvSl-1064-A2-R4_MC01g03001	Autosome	2	122	244	0	0	0
A2	MvSl-1064-A2-R4_MC01g03002	Autosome	9	100.667	906	0	0	0
A2	MvSl-1064-A2-R4_MC01g03003	Autosome	7	145.857	1021	0	0	0
A2	MvSl-1064-A2-R4_MC01g03004	Autosome	5	175.8	879	0	0	0
A2	MvSl-1064-A2-R4_MC01g03005	Autosome	1	122	122	0	0	0
A2	MvSl-1064-A2-R4_MC01g03006	Autosome	1	90	90	0	0	0
A2	MvSl-1064-A2-R4_MC01g03007	Autosome	1	64	64	0	0	0
A2	MvSl-1064-A2-R4_MC01g03008	Autosome	1	65	65	0	0	0
A2	MvSl-1064-A2-R4_MC01g03009	Autosome	4	128.5	514	0	0	0
A2	MvSl-1064-A2-R4_MC01g03012	Autosome	3	87.6667	263	0	0	0
A2	MvSl-1064-A2-R4_MC01g03013	Autosome	5	69.8	349	0	0	0
A2	MvSl-1064-A2-R4_MC01g03014	Autosome	5	87.8	439	0	0	0
A2	MvSl-1064-A2-R4_MC01g03015	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03016	Autosome	2	117	234	0	0	0
A2	MvSl-1064-A2-R4_MC01g03017	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03018	Autosome	1	182	182	0	0	0
A2	MvSl-1064-A2-R4_MC01g03019	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03020	Autosome	5	85.6	428	0	0	0
A2	MvSl-1064-A2-R4_MC01g03021	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03022	Autosome	4	70	280	0	0	0
A2	MvSl-1064-A2-R4_MC01g03023	Autosome	10	87.1	871	0	0	0
A2	MvSl-1064-A2-R4_MC01g03026	Autosome	3	61.3333	184	0	0	0
A2	MvSl-1064-A2-R4_MC01g03027	Autosome	4	116.5	466	0	0	0
A2	MvSl-1064-A2-R4_MC01g03029	Autosome	2	130.5	261	0	0	0
A2	MvSl-1064-A2-R4_MC01g03030	Autosome	1	212	212	0	0	0
A2	MvSl-1064-A2-R4_MC01g03031	Autosome	8	171.5	1372	0	0	0
A2	MvSl-1064-A2-R4_MC01g03032	Autosome	2	84	168	0	0	0
A2	MvSl-1064-A2-R4_MC01g03033	Autosome	4	100	400	0	0	0
A2	MvSl-1064-A2-R4_MC01g03034	Autosome	8	87.75	702	0	0	0
A2	MvSl-1064-A2-R4_MC01g03035	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03036	Autosome	7	70.7143	495	0	0	0
A2	MvSl-1064-A2-R4_MC01g03037	Autosome	1	59	59	0	0	0
A2	MvSl-1064-A2-R4_MC01g03038	Autosome	7	66.4286	465	0	0	0
A2	MvSl-1064-A2-R4_MC01g03039	Autosome	3	193	579	0	0	0
A2	MvSl-1064-A2-R4_MC01g03040	Autosome	1	43	43	0	0	0
A2	MvSl-1064-A2-R4_MC01g03041	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03042	Autosome	4	54	216	0	0	0
A2	MvSl-1064-A2-R4_MC01g03043	Autosome	9	68.4444	616	0	0	0
A2	MvSl-1064-A2-R4_MC01g03044	Autosome	9	82.2222	740	0	0	0
A2	MvSl-1064-A2-R4_MC01g03045	Autosome	6	114.833	689	0	0	0
A2	MvSl-1064-A2-R4_MC01g03046	Autosome	12	124.333	1492	0	0	0
A2	MvSl-1064-A2-R4_MC01g03047	Autosome	8	88.25	706	0	0	0
A2	MvSl-1064-A2-R4_MC01g03048	Autosome	9	66.2222	596	0	0	0
A2	MvSl-1064-A2-R4_MC01g03049	Autosome	7	74	518	0	0	0
A2	MvSl-1064-A2-R4_MC01g03050	Autosome	2	176	352	0	0	0
A2	MvSl-1064-A2-R4_MC01g03051	Autosome	1	88	88	0	0	0
A2	MvSl-1064-A2-R4_MC01g03052	Autosome	6	84.3333	506	0	0	0
A2	MvSl-1064-A2-R4_MC01g03053	Autosome	4	84.5	338	0	0	0
A2	MvSl-1064-A2-R4_MC01g03054	Autosome	2	257.5	515	0	0	0
A2	MvSl-1064-A2-R4_MC01g03055	Autosome	1	123	123	0	0	0
A2	MvSl-1064-A2-R4_MC01g03056	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03057	Autosome	1	223	223	0	0	0
A2	MvSl-1064-A2-R4_MC01g03058	Autosome	9	89.4444	805	0	0	0
A2	MvSl-1064-A2-R4_MC01g03059	Autosome	5	104.2	521	0	0	0
A2	MvSl-1064-A2-R4_MC01g03060	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03061	Autosome	3	105	315	0	0	0
A2	MvSl-1064-A2-R4_MC01g03062	Autosome	1	83	83	0	0	0
A2	MvSl-1064-A2-R4_MC01g03063	Autosome	1	75	75	0	0	0
A2	MvSl-1064-A2-R4_MC01g03064	Autosome	1	83	83	0	0	0
A2	MvSl-1064-A2-R4_MC01g03065	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03066	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03067	Autosome	3	79	237	0	0	0
A2	MvSl-1064-A2-R4_MC01g03068	Autosome	2	69	138	0	0	0
A2	MvSl-1064-A2-R4_MC01g03069	Autosome	3	95.6667	287	0	0	0
A2	MvSl-1064-A2-R4_MC01g03070	Autosome	2	119.5	239	0	0	0
A2	MvSl-1064-A2-R4_MC01g03071	Autosome	1	152	152	0	0	0
A2	MvSl-1064-A2-R4_MC01g03072	Autosome	3	57.3333	172	0	0	0
A2	MvSl-1064-A2-R4_MC01g03073	Autosome	16	73.5625	1177	0	0	0
A2	MvSl-1064-A2-R4_MC01g03074	Autosome	3	73	219	0	0	0
A2	MvSl-1064-A2-R4_MC01g03075	Autosome	8	74.625	597	0	0	0
A2	MvSl-1064-A2-R4_MC01g03076	Autosome	12	76.5833	919	0	0	0
A2	MvSl-1064-A2-R4_MC01g03077	Autosome	8	78.75	630	0	0	0
A2	MvSl-1064-A2-R4_MC01g03080	Autosome	3	96.3333	289	0	3.6667	11
A2	MvSl-1064-A2-R4_MC01g03081	Autosome	5	188.8	944	0	0	0
A2	MvSl-1064-A2-R4_MC01g03082	Autosome	15	75.0667	1126	0	0	0
A2	MvSl-1064-A2-R4_MC01g03083	Autosome	2	88.5	177	0	0	0
A2	MvSl-1064-A2-R4_MC01g03084	Autosome	11	83.9091	923	0	0	0
A2	MvSl-1064-A2-R4_MC01g03085	Autosome	2	80	160	0	0	0
A2	MvSl-1064-A2-R4_MC01g03086	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03087	Autosome	1	42	42	0	0	0
A2	MvSl-1064-A2-R4_MC01g03088	Autosome	7	87	609	0	0	0
A2	MvSl-1064-A2-R4_MC01g03089	Autosome	3	73.3333	220	0	0	0
A2	MvSl-1064-A2-R4_MC01g03090	Autosome	1	41	41	0	0	0
A2	MvSl-1064-A2-R4_MC01g03091	Autosome	15	77.5333	1163	0	0	0
A2	MvSl-1064-A2-R4_MC01g03092	Autosome	1	70	70	0	0	0
A2	MvSl-1064-A2-R4_MC01g03093	Autosome	13	78.3846	1019	0	0	0
A2	MvSl-1064-A2-R4_MC01g03094	Autosome	3	69.3333	208	0	0	0
A2	MvSl-1064-A2-R4_MC01g03095	Autosome	3	200.667	602	0	0	0
A2	MvSl-1064-A2-R4_MC01g03097	Autosome	6	72.1667	433	0	0	0
A2	MvSl-1064-A2-R4_MC01g03098	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03099	Autosome	5	114	570	0	0	0
A2	MvSl-1064-A2-R4_MC01g03100	Autosome	7	80.5714	564	0	0	0
A2	MvSl-1064-A2-R4_MC01g03101	Autosome	4	84	336	0	0	0
A2	MvSl-1064-A2-R4_MC01g03102	Autosome	4	113	452	0	0	0
A2	MvSl-1064-A2-R4_MC01g03103	Autosome	5	87.6	438	0	0	0
A2	MvSl-1064-A2-R4_MC01g03104	Autosome	6	103	618	0	0.167	1
A2	MvSl-1064-A2-R4_MC01g03105	Autosome	4	182	728	0	0	0
A2	MvSl-1064-A2-R4_MC01g03106	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03107	Autosome	8	83.25	666	0	0	0
A2	MvSl-1064-A2-R4_MC01g03108	Autosome	6	105.167	631	0	0	0
A2	MvSl-1064-A2-R4_MC01g03109	Autosome	2	70.5	141	0	0	0
A2	MvSl-1064-A2-R4_MC01g03110	Autosome	1	64	64	0	0	0
A2	MvSl-1064-A2-R4_MC01g03111	Autosome	2	73	146	0	0	0
A2	MvSl-1064-A2-R4_MC01g03112	Autosome	3	132.667	398	0	0	0
A2	MvSl-1064-A2-R4_MC01g03113	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03114	Autosome	3	131	393	0	0	0
A2	MvSl-1064-A2-R4_MC01g03115	Autosome	1	110	110	0	0	0
A2	MvSl-1064-A2-R4_MC01g03116	Autosome	9	113.667	1023	0	0	0
A2	MvSl-1064-A2-R4_MC01g03117	Autosome	4	86	344	0	0	0
A2	MvSl-1064-A2-R4_MC01g03118	Autosome	3	95.3333	286	0	0	0
A2	MvSl-1064-A2-R4_MC01g03119	Autosome	1	90	90	0	0	0
A2	MvSl-1064-A2-R4_MC01g03120	Autosome	4	51.75	207	0	0	0
A2	MvSl-1064-A2-R4_MC01g03121	Autosome	4	74.75	299	0	0	0
A2	MvSl-1064-A2-R4_MC01g03122	Autosome	1	153	153	0	0	0
A2	MvSl-1064-A2-R4_MC01g03123	Autosome	10	93.2	932	0	0	0
A2	MvSl-1064-A2-R4_MC01g03124	Autosome	5	174.2	871	0	0	0
A2	MvSl-1064-A2-R4_MC01g03125	Autosome	4	82.5	330	0	0	0
A2	MvSl-1064-A2-R4_MC01g03126	Autosome	9	85.8889	773	0	0	0
A2	MvSl-1064-A2-R4_MC01g03127	Autosome	4	93.75	375	0	0	0
A2	MvSl-1064-A2-R4_MC01g03128	Autosome	2	64.5	129	0	0	0
A2	MvSl-1064-A2-R4_MC01g03129	Autosome	2	188.5	377	0	0	0
A2	MvSl-1064-A2-R4_MC01g03130	Autosome	2	71.5	143	0	0	0
A2	MvSl-1064-A2-R4_MC01g03131	Autosome	3	87	261	0	0	0
A2	MvSl-1064-A2-R4_MC01g03132	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03133	Autosome	1	96	96	0	0	0
A2	MvSl-1064-A2-R4_MC01g03134	Autosome	8	69.75	558	0	0	0
A2	MvSl-1064-A2-R4_MC01g03135	Autosome	6	69.6667	418	0	0	0
A2	MvSl-1064-A2-R4_MC01g03136	Autosome	2	99.5	199	0	0	0
A2	MvSl-1064-A2-R4_MC01g03137	Autosome	2	83	166	0	0	0
A2	MvSl-1064-A2-R4_MC01g03138	Autosome	1	52	52	0	0	0
A2	MvSl-1064-A2-R4_MC01g03139	Autosome	1	184	184	0	0	0
A2	MvSl-1064-A2-R4_MC01g03140	Autosome	2	86.5	173	0	0	0
A2	MvSl-1064-A2-R4_MC01g03141	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03142	Autosome	3	75	225	0	0	0
A2	MvSl-1064-A2-R4_MC01g03143	Autosome	4	123	492	0	0	0
A2	MvSl-1064-A2-R4_MC01g03144	Autosome	8	74.375	595	0	0	0
A2	MvSl-1064-A2-R4_MC01g03145	Autosome	1	85	85	0	0	0
A2	MvSl-1064-A2-R4_MC01g03146	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03147	Autosome	2	85.5	171	0	0	0
A2	MvSl-1064-A2-R4_MC01g03148	Autosome	1	75	75	0	0	0
A2	MvSl-1064-A2-R4_MC01g03149	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03150	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03151	Autosome	1	117	117	0	0	0
A2	MvSl-1064-A2-R4_MC01g03152	Autosome	7	109.143	764	0	0	0
A2	MvSl-1064-A2-R4_MC01g03153	Autosome	2	93.5	187	0	0	0
A2	MvSl-1064-A2-R4_MC01g03154	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03155	Autosome	1	135	135	0	0	0
A2	MvSl-1064-A2-R4_MC01g03156	Autosome	6	82.5	495	0	0	0
A2	MvSl-1064-A2-R4_MC01g03157	Autosome	1	50	50	0	0	0
A2	MvSl-1064-A2-R4_MC01g03158	Autosome	1	69	69	0	0	0
A2	MvSl-1064-A2-R4_MC01g03159	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03160	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03161	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03162	Autosome	3	113.667	341	0	0	0
A2	MvSl-1064-A2-R4_MC01g03163	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03164	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03165	Autosome	3	124.667	374	0	0	0
A2	MvSl-1064-A2-R4_MC01g03166	Autosome	2	70.5	141	0	0	0
A2	MvSl-1064-A2-R4_MC01g03167	Autosome	5	142.6	713	0	0	0
A2	MvSl-1064-A2-R4_MC01g03170	Autosome	2	296.5	593	0	0	0
A2	MvSl-1064-A2-R4_MC01g03174	Autosome	2	219	438	0	0	0
A2	MvSl-1064-A2-R4_MC01g03175	Autosome	1	138	138	0	0	0
A2	MvSl-1064-A2-R4_MC01g03177	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03178	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03179	Autosome	1	378	378	0	0	0
A2	MvSl-1064-A2-R4_MC01g03180	Autosome	4	161.75	647	0	0	0
A2	MvSl-1064-A2-R4_MC01g03181	Autosome	2	94	188	0	0	0
A2	MvSl-1064-A2-R4_MC01g03182	Autosome	2	52	104	0	0	0
A2	MvSl-1064-A2-R4_MC01g03183	Autosome	1	87	87	0	0	0
A2	MvSl-1064-A2-R4_MC01g03184	Autosome	4	147.75	591	0	0	0
A2	MvSl-1064-A2-R4_MC01g03185	Autosome	3	152	456	0	0	0
A2	MvSl-1064-A2-R4_MC01g03190	Autosome	9	190.667	1716	0	0	0
A2	MvSl-1064-A2-R4_MC01g03193	Autosome	7	179.571	1257	0	0	0
A2	MvSl-1064-A2-R4_MC01g03194	Autosome	3	373	1119	0	0	0
A2	MvSl-1064-A2-R4_MC01g03196	Autosome	2	239.5	479	0	-0.5	-1
A2	MvSl-1064-A2-R4_MC01g03201	Autosome	2	109	218	0	0	0
A2	MvSl-1064-A2-R4_MC01g03203	Autosome	2	239.5	479	0	0	0
A2	MvSl-1064-A2-R4_MC01g03205	Autosome	6	167.833	1007	0	0	0
A2	MvSl-1064-A2-R4_MC01g03207	Autosome	4	91	364	0	0	0
A2	MvSl-1064-A2-R4_MC01g03208	Autosome	10	126.3	1263	0	-8.1	-81
A2	MvSl-1064-A2-R4_MC01g03211	Autosome	4	122.5	490	0	0	0
A2	MvSl-1064-A2-R4_MC01g03212	Autosome	1	291	291	0	0	0
A2	MvSl-1064-A2-R4_MC01g03213	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03214	Autosome	1	229	229	0	0	0
A2	MvSl-1064-A2-R4_MC01g03216	Autosome	3	75	225	0	0	0
A2	MvSl-1064-A2-R4_MC01g03217	Autosome	1	157	157	0	0	0
A2	MvSl-1064-A2-R4_MC01g03218	Autosome	1	110	110	0	0	0
A2	MvSl-1064-A2-R4_MC01g03220	Autosome	4	107.25	429	0	0	0
A2	MvSl-1064-A2-R4_MC01g03221	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03226	Autosome	5	107.8	539	0	28.4	142
A2	MvSl-1064-A2-R4_MC01g03228	Autosome	1	145	145	0	0	0
A2	MvSl-1064-A2-R4_MC01g03231	Autosome	1	54	54	0	0	0
A2	MvSl-1064-A2-R4_MC01g03232	Autosome	2	159	318	0	0	0
A2	MvSl-1064-A2-R4_MC01g03233	Autosome	2	77	154	0	0	0
A2	MvSl-1064-A2-R4_MC01g03234	Autosome	2	103.5	207	0	0	0
A2	MvSl-1064-A2-R4_MC01g03235	Autosome	4	141	564	0	0	0
A2	MvSl-1064-A2-R4_MC01g03236	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03237	Autosome	4	61	244	0	0	0
A2	MvSl-1064-A2-R4_MC01g03238	Autosome	6	116.5	699	0	0	0
A2	MvSl-1064-A2-R4_MC01g03239	Autosome	3	70	210	0	0	0
A2	MvSl-1064-A2-R4_MC01g03240	Autosome	2	103	206	0	0	0
A2	MvSl-1064-A2-R4_MC01g03241	Autosome	1	57	57	0	0	0
A2	MvSl-1064-A2-R4_MC01g03242	Autosome	14	101.714	1424	0	0	0
A2	MvSl-1064-A2-R4_MC01g03243	Autosome	4	83.25	333	0	0	0
A2	MvSl-1064-A2-R4_MC01g03244	Autosome	2	97	194	0	0	0
A2	MvSl-1064-A2-R4_MC01g03245	Autosome	1	108	108	0	0	0
A2	MvSl-1064-A2-R4_MC01g03246	Autosome	1	121	121	0	0	0
A2	MvSl-1064-A2-R4_MC01g03247	Autosome	8	82.875	663	0	0	0
A2	MvSl-1064-A2-R4_MC01g03248	Autosome	1	164	164	0	0	0
A2	MvSl-1064-A2-R4_MC01g03249	Autosome	5	102	510	0	0	0
A2	MvSl-1064-A2-R4_MC01g03250	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03251	Autosome	1	196	196	0	0	0
A2	MvSl-1064-A2-R4_MC01g03252	Autosome	1	222	222	0	0	0
A2	MvSl-1064-A2-R4_MC01g03253	Autosome	3	156	468	0	0	0
A2	MvSl-1064-A2-R4_MC01g03255	Autosome	10	88.4	884	0	0	0
A2	MvSl-1064-A2-R4_MC01g03256	Autosome	1	98	98	0	0	0
A2	MvSl-1064-A2-R4_MC01g03257	Autosome	3	88.3333	265	0	0	0
A2	MvSl-1064-A2-R4_MC01g03258	Autosome	7	81	567	0	0	0
A2	MvSl-1064-A2-R4_MC01g03259	Autosome	3	101.667	305	0	0	0
A2	MvSl-1064-A2-R4_MC01g03260	Autosome	12	105.5	1266	0	0	0
A2	MvSl-1064-A2-R4_MC01g03261	Autosome	7	105.714	740	0	0	0
A2	MvSl-1064-A2-R4_MC01g03263	Autosome	1	79	79	0	0	0
A2	MvSl-1064-A2-R4_MC01g03264	Autosome	3	62.6667	188	0	0	0
A2	MvSl-1064-A2-R4_MC01g03265	Autosome	3	84	252	0	0	0
A2	MvSl-1064-A2-R4_MC01g03266	Autosome	5	100	500	0	0	0
A2	MvSl-1064-A2-R4_MC01g03267	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03268	Autosome	4	100.75	403	0	0	0
A2	MvSl-1064-A2-R4_MC01g03269	Autosome	4	72.25	289	0	19.5	78
A2	MvSl-1064-A2-R4_MC01g03270	Autosome	6	124.333	746	0	0	0
A2	MvSl-1064-A2-R4_MC01g03271	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03272	Autosome	4	86	344	0	0	0
A2	MvSl-1064-A2-R4_MC01g03273	Autosome	2	76.5	153	0	0	0
A2	MvSl-1064-A2-R4_MC01g03274	Autosome	5	116.6	583	0	0	0
A2	MvSl-1064-A2-R4_MC01g03275	Autosome	3	74.6667	224	0	0	0
A2	MvSl-1064-A2-R4_MC01g03276	Autosome	4	122.25	489	0	-0.25	-1
A2	MvSl-1064-A2-R4_MC01g03277	Autosome	2	113	226	0	0	0
A2	MvSl-1064-A2-R4_MC01g03278	Autosome	6	159.333	956	0	0	0
A2	MvSl-1064-A2-R4_MC01g03280	Autosome	1	88	88	0	0	0
A2	MvSl-1064-A2-R4_MC01g03281	Autosome	2	52	104	0	0	0
A2	MvSl-1064-A2-R4_MC01g03282	Autosome	4	137	548	0	0	0
A2	MvSl-1064-A2-R4_MC01g03284	Autosome	5	82.2	411	0	0	0
A2	MvSl-1064-A2-R4_MC01g03285	Autosome	6	164.5	987	0	0	0
A2	MvSl-1064-A2-R4_MC01g03286	Autosome	4	71	284	0	0	0
A2	MvSl-1064-A2-R4_MC01g03287	Autosome	6	68.8333	413	0	3.5	21
A2	MvSl-1064-A2-R4_MC01g03288	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03289	Autosome	2	205	410	0	0	0
A2	MvSl-1064-A2-R4_MC01g03290	Autosome	3	81.6667	245	0	0	0
A2	MvSl-1064-A2-R4_MC01g03291	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03292	Autosome	1	59	59	0	0	0
A2	MvSl-1064-A2-R4_MC01g03293	Autosome	3	94.3333	283	0	0	0
A2	MvSl-1064-A2-R4_MC01g03294	Autosome	2	148	296	0	0	0
A2	MvSl-1064-A2-R4_MC01g03295	Autosome	4	89.5	358	0	0	0
A2	MvSl-1064-A2-R4_MC01g03296	Autosome	4	91.5	366	0	0	0
A2	MvSl-1064-A2-R4_MC01g03297	Autosome	3	69	207	0	0	0
A2	MvSl-1064-A2-R4_MC01g03298	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03299	Autosome	5	98.2	491	0	0	0
A2	MvSl-1064-A2-R4_MC01g03300	Autosome	4	128.25	513	0	0	0
A2	MvSl-1064-A2-R4_MC01g03301	Autosome	8	103.625	829	0	0	0
A2	MvSl-1064-A2-R4_MC01g03302	Autosome	6	74.6667	448	0	0	0
A2	MvSl-1064-A2-R4_MC01g03303	Autosome	5	70.8	354	0	0	0
A2	MvSl-1064-A2-R4_MC01g03304	Autosome	1	59	59	0	0	0
A2	MvSl-1064-A2-R4_MC01g03305	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03306	Autosome	4	148.75	595	0	0	0
A2	MvSl-1064-A2-R4_MC01g03307	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03308	Autosome	8	117.375	939	0	0	0
A2	MvSl-1064-A2-R4_MC01g03309	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03310	Autosome	2	91	182	0	0	0
A2	MvSl-1064-A2-R4_MC01g03311	Autosome	1	84	84	0	0	0
A2	MvSl-1064-A2-R4_MC01g03312	Autosome	3	93.6667	281	0	0	0
A2	MvSl-1064-A2-R4_MC01g03313	Autosome	1	44	44	0	0	0
A2	MvSl-1064-A2-R4_MC01g03314	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03315	Autosome	1	46	46	0	0	0
A2	MvSl-1064-A2-R4_MC01g03316	Autosome	3	79.6667	239	0	0	0
A2	MvSl-1064-A2-R4_MC01g03317	Autosome	1	58	58	0	0	0
A2	MvSl-1064-A2-R4_MC01g03318	Autosome	1	126	126	0	0	0
A2	MvSl-1064-A2-R4_MC01g03319	Autosome	9	85.2222	767	0	0	0
A2	MvSl-1064-A2-R4_MC01g03320	Autosome	1	0	0	0	0	0
A2	MvSl-1064-A2-R4_MC01g03321	Autosome	4	73.75	295	0	0	0
